Date,scaler,sigma,target
2020-07-17,0.5,0.24308385260054458,0.1
2020-07-20,0.5,0.2392557475012616,0.1
2020-07-21,0.5,0.2366581309815798,0.1
2020-07-22,0.5,0.23368927372430612,0.1
2020-07-23,0.5,0.23011543145758553,0.1
2020-07-24,0.5,0.22663275255296983,0.1
2020-07-27,0.5,0.2234936961465804,0.1
2020-07-28,0.5,0.22011221660901517,0.1
2020-07-29,0.5,0.21811047712861062,0.1
2020-07-30,0.5,0.2153362694000047,0.1
2020-07-31,0.5,0.21216926184797003,0.1
2020-08-03,0.5,0.20885618434594863,0.1
2020-08-04,0.5,0.20712612152041363,0.1
2020-08-05,0.5,0.20419076907894798,0.1
2020-08-06,0.5,0.201536496267057,0.1
2020-08-07,0.5040626405234137,0.1983880414072366,0.1
2020-08-10,0.5111799361288845,0.19562583139958545,0.1
2020-08-11,0.510764602534032,0.195784906596649,0.1
2020-08-12,0.5166101388951323,0.19356956526999017,0.1
2020-08-13,0.5248637872519262,0.19052562289270988,0.1
2020-08-14,0.5332238599792495,0.1875384946275501,0.1
2020-08-17,0.5407654601904442,0.18492305326745995,0.1
2020-08-18,0.5492245042482168,0.18207490602933105,0.1
2020-08-19,0.5541585450414138,0.18045377247142644,0.1
2020-08-20,0.563016194140294,0.1776147845137856,0.1
2020-08-21,0.5719935102737809,0.17482715835733115,0.1
2020-08-24,0.5755347370549944,0.17375145853350057,0.1
2020-08-25,0.5846865257042799,0.1710318189384401,0.1
2020-08-26,0.5924720162885996,0.16878434297441808,0.1
2020-08-27,0.6014687744905685,0.1662596700630019,0.1
2020-08-28,0.6063867073447059,0.1649112666698911,0.1
2020-08-31,0.6152706178571868,0.16253010804948181,0.1
2020-09-01,0.6220880666774714,0.1607489443320991,0.1
2020-09-02,0.6175182576895014,0.1619385317839164,0.1
2020-09-03,0.5918410454270077,0.168964286564226,0.1
2020-09-04,0.5978135614622506,0.16727623200015776,0.1
2020-09-08,0.5862348434284265,0.17058010304399285,0.1
2020-09-09,0.5813214931542755,0.17202185224116812,0.1
2020-09-10,0.5795095726329179,0.17255970345004737,0.1
2020-09-11,0.588073697306196,0.17004671431161184,0.1
2020-09-14,0.5897020412012488,0.16957716442068888,0.1
2020-09-15,0.5988642867055327,0.16698274086457748,0.1
2020-09-16,0.608411743455763,0.16436237642620535,0.1
2020-09-17,0.6160335632526573,0.16232881772220328,0.1
2020-09-18,0.6190983762490273,0.16152521769783454,0.1
2020-09-21,0.6103503254194155,0.16384033207696388,0.1
2020-09-22,0.6184557320316523,0.16169306034483008,0.1
2020-09-23,0.5970595532752782,0.167487480020095,0.1
2020-09-24,0.6056498466115917,0.1651119051040243,0.1
2020-09-25,0.6082311872996267,0.1644111681348856,0.1
2020-09-28,0.6046691495347868,0.16537969578394535,0.1
2020-09-29,0.6129992750810442,0.16313232994733814,0.1
2020-09-30,0.6209472061230538,0.16104428687965286,0.1
2020-10-01,0.6305677813862,0.1585872335249454,0.1
2020-10-02,0.6402635593302626,0.15618568094770754,0.1
2020-10-05,0.6349941354725557,0.15748176937977718,0.1
2020-10-06,0.6351616499950166,0.1574402358844943,0.1
2020-10-07,0.630043757655093,0.15871913463944412,0.1
2020-10-08,0.6287075155100125,0.15905647305469098,0.1
2020-10-09,0.6355755838446416,0.15733769915309354,0.1
2020-10-12,0.6373344718444233,0.1569034854032037,0.1
2020-10-13,0.6429014617795591,0.1555448322098985,0.1
2020-10-14,0.6524399596039996,0.15327080833720746,0.1
2020-10-15,0.6628665047341592,0.1508599382919563,0.1
2020-10-16,0.673467126967813,0.1484853469392565,0.1
2020-10-19,0.6667125524871457,0.14998967640095245,0.1
2020-10-20,0.6758257713804913,0.1479671303385378,0.1
2020-10-21,0.6860285690849307,0.14576652417462216,0.1
2020-10-22,0.6918681082616696,0.14453621840042855,0.1
2020-10-23,0.7016004755899962,0.14253126028158278,0.1
2020-10-26,0.6846397306441658,0.1460622215218385,0.1
2020-10-27,0.6936924889235466,0.14415609451844769,0.1
2020-10-28,0.6164246299105509,0.16222583451039418,0.1
2020-10-29,0.6208267289797788,0.16107553900640312,0.1
2020-10-30,0.6270258343647686,0.159483061971934,0.1
2020-11-02,0.6133550373186083,0.16303770885646912,0.1
2020-11-03,0.6074320500834782,0.16462746736241066,0.1
2020-11-04,0.6075659495489493,0.16459118565521813,0.1
2020-11-05,0.5935034247102389,0.16849102437584443,0.1
2020-11-06,0.6023049600135468,0.16602885023186734,0.1
2020-11-09,0.5927927924017069,0.16869300922983366,0.1
2020-11-10,0.5994221544967664,0.16682733404132039,0.1
2020-11-11,0.6088281411740262,0.16424996355649107,0.1
2020-11-12,0.6128027121787532,0.16318465635450752,0.1
2020-11-13,0.6053574810036174,0.16519164813856896,0.1
2020-11-16,0.5992883581541727,0.1668645796958299,0.1
2020-11-17,0.6078229294100137,0.16452159857981252,0.1
2020-11-18,0.6072644596064429,0.1646729006087532,0.1
2020-11-19,0.6160458520095152,0.16232557962009528,0.1
2020-11-20,0.6251429329125685,0.15996341754052243,0.1
2020-11-23,0.6306130907327289,0.15857583908352887,0.1
2020-11-24,0.6241771341053385,0.16021093137821296,0.1
2020-11-25,0.6328984870195573,0.15800322176613119,0.1
2020-11-27,0.6430134328541223,0.15551774642736987,0.1
2020-11-30,0.6447684443855676,0.15509443874117484,0.1
2020-12-01,0.648288978642113,0.15425219816239522,0.1
2020-12-02,0.6578222118676618,0.15201675801746511,0.1
2020-12-03,0.6682162298822873,0.14965215678406368,0.1
2020-12-04,0.672550690225524,0.14868767730573193,0.1
2020-12-07,0.6832738449982589,0.14635420444090733,0.1
2020-12-08,0.6926043277399057,0.14438258034904036,0.1
2020-12-09,0.7000403142228556,0.14284891593852597,0.1
2020-12-10,0.7111210573515807,0.1406230331196052,0.1
2020-12-11,0.7222212931427602,0.13846171658114376,0.1
2020-12-14,0.7253999199428351,0.13785499177871494,0.1
2020-12-15,0.7150957302220309,0.139841416713467,0.1
2020-12-16,0.7264660154820455,0.1376526883141879,0.1
2020-12-17,0.7341539815411787,0.13621120706867815,0.1
2020-12-18,0.7444426816101307,0.1343286762974327,0.1
2020-12-21,0.7513358041167993,0.1330962792563183,0.1
2020-12-22,0.7598996646592909,0.13159632073904923,0.1
2020-12-23,0.7698529063654862,0.129894943791412,0.1
2020-12-24,0.7803904124515749,0.12814098995123835,0.1
2020-12-28,0.7897066182624906,0.12662930471574319,0.1
2020-12-29,0.8019067772698792,0.12470277448016294,0.1
2020-12-30,0.8110767051792952,0.12329290110470399,0.1
2020-12-31,0.8183884338109012,0.12219136521069926,0.1
2021-01-04,0.8166788528835409,0.1224471524478914,0.1
2021-01-05,0.8171430495781471,0.1223775935579766,0.1
2021-01-06,0.8115464462338077,0.12322153644326336,0.1
2021-01-07,0.8149297742743775,0.12270995999506965,0.1
2021-01-08,0.8279517070778176,0.12077999132695935,0.1
2021-01-11,0.837817767337646,0.1193576979368347,0.1
2021-01-12,0.8484489129856992,0.1178621346193952,0.1
2021-01-13,0.8614994796673514,0.11607668067148776,0.1
2021-01-14,0.8748220920973109,0.1143089559618443,0.1
2021-01-15,0.8743777049932976,0.11436705148007695,0.1
2021-01-19,0.8778375510706545,0.11391629337117672,0.1
2021-01-20,0.8691149333041172,0.11505958092312334,0.1
2021-01-21,0.875876937477367,0.11417129019062001,0.1
2021-01-22,0.8873620901097963,0.11269356795220616,0.1
2021-01-25,0.8978181263279347,0.11138113284591257,0.1
2021-01-26,0.9084393348122157,0.11007889703572897,0.1
2021-01-27,0.8159588973397157,0.12255519282408912,0.1
2021-01-28,0.8159311379496438,0.12255936236394943,0.1
2021-01-29,0.7767087101471857,0.12874839523951018,0.1
2021-02-01,0.7677106067637463,0.13025741616563832,0.1
2021-02-02,0.7650197449890846,0.13071558042129594,0.1
2021-02-03,0.7763330100740007,0.1288107019827328,0.1
2021-02-04,0.7839706902105382,0.12755578907311527,0.1
2021-02-05,0.7904006687824009,0.12651811157251214,0.1
2021-02-08,0.7900639467330745,0.12657203307846335,0.1
2021-02-09,0.8025705350475363,0.1245996403220522,0.1
2021-02-10,0.81417099657142,0.12282432120661754,0.1
2021-02-11,0.8255436461141176,0.12113229926813184,0.1
2021-02-12,0.8370627125912892,0.11946536202816956,0.1
2021-02-16,0.8492731035484758,0.11774775344017718,0.1
2021-02-17,0.8623523353015322,0.11596188229145778,0.1
2021-02-18,0.8715051855415953,0.11474401031573345,0.1
2021-02-19,0.8852097927746414,0.11296757086990136,0.1
2021-02-22,0.8989431452377352,0.11124174040345336,0.1
2021-02-23,0.9119144062939399,0.10965941464441206,0.1
2021-02-24,0.9106448882980747,0.10981228938416634,0.1
2021-02-25,0.8241292986954878,0.12134018309783398,0.1
2021-02-26,0.8278893472667119,0.12078908894063124,0.1
2021-03-01,0.7797479208698099,0.12824657472436715,0.1
2021-03-02,0.7899647857698365,0.12658792113441866,0.1
2021-03-03,0.7872572342246182,0.12702328496033644,0.1
2021-03-04,0.7848742498772596,0.12740894482859927,0.1
2021-03-05,0.7455050390722255,0.13413725563069182,0.1
2021-03-08,0.7573992151606419,0.1320307679204425,0.1
2021-03-09,0.7524258688710315,0.13290345818391894,0.1
2021-03-10,0.7511565564323641,0.13312803987886676,0.1
2021-03-11,0.7602300859584693,0.13153912459794825,0.1
2021-03-12,0.7720168426230932,0.12953085279879192,0.1
2021-03-15,0.7794830233474336,0.1282901577131946,0.1
2021-03-16,0.7887314101251875,0.12678587249888779,0.1
2021-03-17,0.8006329804274931,0.1249011750010668,0.1
2021-03-18,0.7876866889811251,0.12695403057953192,0.1
2021-03-19,0.8000965050398418,0.12498492290629414,0.1
2021-03-22,0.8099813537789068,0.1234596321674043,0.1
2021-03-23,0.815109394627924,0.12268291919963378,0.1
2021-03-24,0.8280574001262346,0.12076457499776626,0.1
2021-03-25,0.8352296913839371,0.11972754444864696,0.1
2021-03-26,0.8190055990322327,0.12209928737747788,0.1
2021-03-29,0.8315373727821748,0.12025917688512058,0.1
2021-03-30,0.8420175408060886,0.11876237151101034,0.1
2021-03-31,0.8545806889840719,0.11701645179799265,0.1
2021-04-01,0.8458255058533559,0.11822769508364459,0.1
2021-04-05,0.8427851234930915,0.11865420640735802,0.1
2021-04-06,0.8554827712232695,0.11689306127931516,0.1
2021-04-07,0.8683883035897263,0.11515585779612876,0.1
2021-04-08,0.8798961370192243,0.11364977727799158,0.1
2021-04-09,0.891807409046158,0.11213183360626715,0.1
2021-04-12,0.9060711485354277,0.11036660880510309,0.1
2021-04-13,0.9181283740303767,0.1089172307800733,0.1
2021-04-14,0.9328160993470521,0.10720226641671118,0.1
2021-04-15,0.9162564689805948,0.10913974786039725,0.1
2021-04-16,0.9275797563286016,0.10780744115827201,0.1
2021-04-19,0.9363580913771239,0.10679674893707347,0.1
2021-04-20,0.9447769632818662,0.10584508713319024,0.1
2021-04-21,0.9363372264651333,0.10679912874715095,0.1
2021-04-22,0.9321595288644114,0.10727777478370405,0.1
2021-04-23,0.9317095937562031,0.10732958066563242,0.1
2021-04-26,0.9465845989631102,0.10564296113579295,0.1
2021-04-27,0.9613434443539056,0.10402109733759869,0.1
2021-04-28,0.9740112569070527,0.10266821793984948,0.1
2021-04-29,0.9757629926259352,0.10248390311553414,0.1
2021-04-30,0.980665588302212,0.10197156012492098,0.1
2021-05-03,0.9817097196323364,0.101863104744905,0.1
2021-05-04,0.9960375404635915,0.10039782230844073,0.1
2021-05-05,1.0092127601052108,0.09908713400489999,0.1
2021-05-06,0.9974332843541973,0.10025733206281207,0.1
2021-05-07,0.9964946276937938,0.1003517703165464,0.1
2021-05-10,1.0041841294724192,0.09958333045209375,0.1
2021-05-11,0.9899336168645011,0.10101687456249674,0.1
2021-05-12,0.9082477526493823,0.11010211663975761,0.1
2021-05-13,0.8965190931998878,0.11154252124522687,0.1
2021-05-14,0.8626130173672093,0.11592683855526677,0.1
2021-05-17,0.8762695789323504,0.11412013198248913,0.1
2021-05-18,0.8763891449712503,0.11410456253800413,0.1
2021-05-19,0.883908969210541,0.1131338220148558,0.1
2021-05-20,0.8817824575687944,0.1134066561901389,0.1
2021-05-21,0.8955196535401502,0.11166700764710415,0.1
2021-05-24,0.8966617059512554,0.11152478056806436,0.1
2021-05-25,0.9095060409800158,0.10994979196866848,0.1
2021-05-26,0.9234225231358113,0.10829278850640794,0.1
2021-05-27,0.9377411002051552,0.10663924187403369,0.1
2021-05-28,0.9521936006715153,0.10502065959010545,0.1
2021-06-01,0.9658415050759017,0.10353665635040336,0.1
2021-06-02,0.9800259870623333,0.10203811054006227,0.1
2021-06-03,0.9926926307543024,0.10073611599595991,0.1
2021-06-04,0.9884246487060238,0.10117109091817267,0.1
2021-06-07,1.0031610415962808,0.09968489191015126,0.1
2021-06-08,1.019210285824771,0.09811517936073168,0.1
2021-06-09,1.0345761784489442,0.0966579378909747,0.1
2021-06-10,1.0473163453942336,0.09548213435202116,0.1
2021-06-11,1.06403336814547,0.09398201503237862,0.1
2021-06-14,1.0787778762475158,0.09269748870624403,0.1
2021-06-15,1.0960337401560154,0.09123806716549206,0.1
2021-06-16,1.083622901685465,0.09228302562123797,0.1
2021-06-17,1.0789902253954478,0.09267924550785454,0.1
2021-06-18,1.0242729453736332,0.09763022683716606,0.1
2021-06-21,0.9648822985912219,0.10363958396376965,0.1
2021-06-22,0.9770773556034531,0.10234604192442774,0.1
2021-06-23,0.9912830802317323,0.1008793572635407,0.1
2021-06-24,0.9970082883858131,0.10030006888097497,0.1
2021-06-25,1.0081810274767562,0.09918853586272781,0.1
2021-06-28,1.0242726643735292,0.09763025362115127,0.1
2021-06-29,1.0368690824822322,0.09644419116114748,0.1
2021-06-30,1.0485088468267074,0.09537353957732274,0.1
2021-07-01,1.0484403972333698,0.09537976623552522,0.1
2021-07-02,1.055304934715574,0.09475934084109254,0.1
2021-07-06,1.0631827303091954,0.09405720874615595,0.1
2021-07-07,1.0745200193627067,0.09306480865690114,0.1
2021-07-08,1.0674181011037127,0.09368400245096067,0.1
2021-07-09,1.0444267658726072,0.0957463014809383,0.1
2021-07-12,1.0585188978449573,0.09447162464797783,0.1
2021-07-13,1.0624681977511912,0.09412046422816131,0.1
2021-07-14,1.0791828403406838,0.09266270391070278,0.1
2021-07-15,1.0963668236621593,0.09121034843609475,0.1
2021-07-16,1.084624097939632,0.09219784088327143,0.1
2021-07-19,1.028873619421506,0.0971936670474902,0.1
2021-07-20,0.9991966211383635,0.10008040247981637,0.1
2021-07-21,1.0020166289155517,0.09979874296919262,0.1
2021-07-22,1.0178022154288067,0.09825091602681309,0.1
2021-07-23,1.0156988045139679,0.09845438387401864,0.1
2021-07-26,1.0273574046925242,0.09733710930903235,0.1
2021-07-27,1.0436323018524059,0.09581918825481349,0.1
2021-07-28,1.060289215513082,0.09431388958493672,0.1
2021-07-29,1.065372796019723,0.09386385720904847,0.1
2021-07-30,1.0723153353255268,0.09325615022529044,0.1
2021-08-02,1.088610844198653,0.09186019093316297,0.1
2021-08-03,1.0807751048880563,0.09252618749981083,0.1
2021-08-04,1.076355826061454,0.09290607954984074,0.1
2021-08-05,1.0835049577467453,0.09229307100537852,0.1
2021-08-06,1.1007695789494052,0.09084553380866671,0.1
2021-08-09,1.1131597806765372,0.08983436316682562,0.1
2021-08-10,1.1202185405160443,0.08926829576837178,0.1
2021-08-11,1.120574113820406,0.08923996973218228,0.1
2021-08-12,1.1379039674155027,0.08788087823186687,0.1
2021-08-13,1.150857199216487,0.08689175344089677,0.1
2021-08-16,1.1687432683169812,0.08556199014006083,0.1
2021-08-17,1.1671569854552313,0.08567827742640513,0.1
2021-08-18,1.1418909543324025,0.08757403640040586,0.1
2021-08-19,1.157915153529883,0.08636211357555158,0.1
2021-08-20,1.1560619119616058,0.0865005575958471,0.1
2021-08-23,1.1371956218398533,0.087935618181691,0.1
2021-08-24,1.1543645331746217,0.08662774810396302,0.1
2021-08-25,1.1716643169443592,0.0853486775638904,0.1
2021-08-26,1.1732981179222917,0.08522983074163856,0.1
2021-08-27,1.1329040627452567,0.08826872750167361,0.1
2021-08-30,1.1508420650800066,0.08689289610998709,0.1
2021-08-31,1.1678692133108823,0.08562602632233306,0.1
2021-09-01,1.1865561896886456,0.08427750903751147,0.1
2021-09-02,1.1870660450638786,0.08424131110128652,0.1
2021-09-03,1.2023037478166194,0.08317365739032233,0.1
2021-09-07,1.1832066040335227,0.0845160935200179,0.1
2021-09-08,1.202137541586992,0.08318515688977306,0.1
2021-09-09,1.2202063739519562,0.08195334996991038,0.1
2021-09-10,1.210117540326473,0.08263660071650675,0.1
2021-09-13,1.2165247643125368,0.08220136813779572,0.1
2021-09-14,1.222319012698879,0.08181170296876927,0.1
2021-09-15,1.2049924840609318,0.08298806948819391,0.1
2021-09-16,1.2006568256682466,0.08328774539247986,0.1
2021-09-17,1.1739719843139187,0.08518090834888281,0.1
2021-09-20,1.1055991177751332,0.0904486973553636,0.1
2021-09-21,1.1231758862247212,0.08903325046990222,0.1
2021-09-22,1.1047230181432537,0.09052042761639337,0.1
2021-09-23,1.0919305126187946,0.09158091915589793,0.1
2021-09-24,1.1090831125928342,0.09016456824973038,0.1
2021-09-27,1.125382592772022,0.0888586696135772,0.1
2021-09-28,1.033147073573557,0.09679164037517869,0.1
2021-09-29,1.047804713492278,0.09543763137570288,0.1
2021-09-30,1.0250019226698852,0.09756079260761179,0.1
2021-10-01,0.9921949929578383,0.10078664043837736,0.1
2021-10-04,0.9990849745728716,0.10009158634654872,0.1
2021-10-05,1.000821537539792,0.09991791368301173,0.1
2021-10-06,1.0129217695064707,0.09872430725693983,0.1
2021-10-07,1.0190709329201337,0.09812859612573914,0.1
2021-10-08,1.0353123296170976,0.09658920997974035,0.1
2021-10-11,1.0356589351730074,0.09655688432147301,0.1
2021-10-12,1.0515846075090987,0.09509458324696406,0.1
2021-10-13,1.055739059978178,0.09472037531894197,0.1
2021-10-14,0.9935794309314655,0.1006462059165733,0.1
2021-10-15,1.0070035229099688,0.09930451852941583,0.1
2021-10-18,1.0228976893243935,0.09776148782391747,0.1
2021-10-19,1.0270833652797116,0.09736308013592103,0.1
2021-10-20,1.0299912258367478,0.09708820569686082,0.1
2021-10-21,1.0464703814024743,0.09555932186631075,0.1
2021-10-22,1.0599648955606376,0.09434274702758709,0.1
2021-10-25,1.0653896782625325,0.09386236983549795,0.1
2021-10-26,1.0819327812118018,0.09242718377383535,0.1
2021-10-27,1.081839599087903,0.0924351448073354,0.1
2021-10-28,1.0754043196746046,0.09298828186803078,0.1
2021-10-29,1.0924118730938823,0.0915405649306834,0.1
2021-11-01,1.1033118139903093,0.09063620885045498,0.1
2021-11-02,1.1182620789220519,0.08942447560807476,0.1
2021-11-03,1.1340342153465512,0.08818076090362129,0.1
2021-11-04,1.146959235076696,0.08718705682099775,0.1
2021-11-05,1.1363050273104436,0.0880045389191784,0.1
2021-11-08,1.1544675218889602,0.08662002014260067,0.1
2021-11-09,1.1728453794593392,0.08526273092033515,0.1
2021-11-10,1.172840146134184,0.08526311137081341,0.1
2021-11-11,1.1915146696646681,0.08392678877226357,0.1
2021-11-12,1.200183905116415,0.08332056410163262,0.1
2021-11-15,1.2193211123924361,0.08201285041623654,0.1
2021-11-16,1.2388290664164285,0.08072138659877497,0.1
2021-11-17,1.2562037995031745,0.07960491764118988,0.1
2021-11-18,1.2756076152478033,0.0783940130214523,0.1
2021-11-19,1.282588243868933,0.0779673449199484,0.1
2021-11-22,1.3015961125274627,0.07682874820962565,0.1
2021-11-23,1.3197563142721667,0.07577156397630049,0.1
2021-11-24,1.3374972283533708,0.07476651007577244,0.1
2021-11-26,1.1594576941003296,0.08624721756458227,0.1
2021-11-29,1.1544670164195845,0.0866200580681255,0.1
2021-11-30,1.0100668179978673,0.09900335128147052,0.1
2021-12-01,1.0013918402930808,0.09986100942337682,0.1
2021-12-02,0.9424184029613674,0.1061099822390664,0.1
2021-12-03,0.9566303164553968,0.10453358865996439,0.1
2021-12-06,0.937837436792684,0.10662828767210511,0.1
2021-12-07,0.9032753070473502,0.11070821843550956,0.1
2021-12-08,0.9177256929956376,0.10896502164342843,0.1
2021-12-09,0.9269072157196733,0.10788566353144373,0.1
2021-12-10,0.9297178993280312,0.10755950818229555,0.1
2021-12-13,0.9399060427476452,0.10639361324634972,0.1
2021-12-14,0.9479404336327837,0.10549186051360938,0.1
2021-12-15,0.939707871612349,0.10641605015867345,0.1
2021-12-16,0.9545373304515055,0.10476279639340981,0.1
2021-12-17,0.9368767511974467,0.10673762570390116,0.1
2021-12-20,0.9215948611223298,0.10850754948678723,0.1
2021-12-21,0.8917409307062277,0.11214019291545078,0.1
2021-12-22,0.8893757873875233,0.11243841064500162,0.1
2021-12-23,0.8976298701351934,0.11140449234932306,0.1
2021-12-27,0.8796825313514686,0.11367737386619307,0.1
2021-12-28,0.8936017797411663,0.11190667058537554,0.1
2021-12-29,0.9079000815727402,0.11014427912240263,0.1
2021-12-30,0.9224208556294025,0.10841038490154935,0.1
2021-12-31,0.9371515621817399,0.10670632588734585,0.1
2022-01-03,0.9521403950275443,0.10502652814883158,0.1
2022-01-04,0.9566493537272405,0.10453150844704587,0.1
2022-01-05,0.9375281345233676,0.10666346567918121,0.1
2022-01-06,0.9523135958602298,0.10500742658164981,0.1
2022-01-07,0.9675498012866403,0.10335385306990998,0.1
2022-01-10,0.9792725602263145,0.1021166160082026,0.1
2022-01-11,0.9644426798547989,0.10368682565464175,0.1
2022-01-12,0.9779460698920857,0.10225512743359641,0.1
2022-01-13,0.9797020199720545,0.10207185242187461,0.1
2022-01-14,0.9943784020487959,0.10056533789748666,0.1
2022-01-18,0.9492937479919656,0.10534147118479321,0.1
2022-01-19,0.9606085727546427,0.10410067413123313,0.1
2022-01-20,0.9557816858931234,0.10462640315874615,0.1
2022-01-21,0.9149706833274991,0.10929311924653941,0.1
2022-01-24,0.9286981648959175,0.10767761128418657,0.1
2022-01-25,0.9328428073880908,0.10719919712946555,0.1
2022-01-26,0.9324677152757765,0.10724231880824431,0.1
2022-01-27,0.9472030181204611,0.10557398792756216,0.1
2022-01-28,0.9077876323689075,0.11015792288230021,0.1
2022-01-31,0.8761901538352648,0.1141304767718279,0.1
2022-02-01,0.8782327299557596,0.11386503439132523,0.1
2022-02-02,0.8769979108924628,0.11402535713937632,0.1
2022-02-03,0.8246809141990236,0.12125902064451877,0.1
2022-02-04,0.8378739562878086,0.11934969364968559,0.1
2022-02-07,0.8511794414508564,0.11748404053268431,0.1
2022-02-08,0.8599391689343304,0.11628729520940864,0.1
2022-02-09,0.8443501919629305,0.11843427164684095,0.1
2022-02-10,0.813678897797825,0.12289860320901064,0.1
2022-02-11,0.8175098857035616,0.1223226798217106,0.1
2022-02-14,0.8231284814267938,0.12148771699244579,0.1
2022-02-15,0.8250408328472512,0.12120612219263831,0.1
2022-02-16,0.8358879102780598,0.11963326514285248,0.1
2022-02-17,0.8226099199711542,0.12156430110094786,0.1
2022-02-18,0.8335944259847825,0.11996241443416937,0.1
2022-02-22,0.8312039063991006,0.12030742304041248,0.1
2022-02-23,0.8086307404305357,0.12366584029041172,0.1
2022-02-24,0.8156200027259484,0.12260611518327415,0.1
2022-02-25,0.7411515504761992,0.13492517142512722,0.1
2022-02-28,0.7521456802598034,0.13295296725689945,0.1
2022-03-01,0.7520893621346197,0.13296292307096955,0.1
2022-03-02,0.7435250288965162,0.134494463687944,0.1
2022-03-03,0.7553864625989432,0.13238256832925657,0.1
2022-03-04,0.7670444644518098,0.13037053865119522,0.1
2022-03-07,0.7254515052794736,0.13784518919907116,0.1
2022-03-08,0.7339801625124323,0.1362434642071218,0.1
2022-03-09,0.7263072396036618,0.1376827801614217,0.1
2022-03-10,0.7378166956156701,0.135535019191393,0.1
2022-03-11,0.7359389516395539,0.1358808360084978,0.1
2022-03-14,0.7387822735949101,0.13535787683886974,0.1
2022-03-15,0.7330173209959744,0.13642242432160642,0.1
2022-03-16,0.7131320451278242,0.1402264849591434,0.1
2022-03-17,0.706120081922006,0.14161897184372307,0.1
2022-03-18,0.7127129508807307,0.14030894187684623,0.1
2022-03-21,0.7237124430491237,0.13817642761354632,0.1
2022-03-22,0.7307255523034312,0.13685028487750947,0.1
2022-03-23,0.7402074267535459,0.13509726650350845,0.1
2022-03-24,0.7368935608176583,0.13570480910301325,0.1
2022-03-25,0.7442306515689754,0.13436694630781676,0.1
2022-03-28,0.755726380976329,0.13232302393732662,0.1
2022-03-29,0.7544479614848173,0.13254724660292216,0.1
2022-03-30,0.7664440237566469,0.13047267236798357,0.1
2022-03-31,0.758753960006083,0.13179502878535,0.1
2022-04-01,0.7685489505823496,0.13011532957559488,0.1
2022-04-04,0.7785323082176125,0.12844682095331664,0.1
2022-04-05,0.7720820989392202,0.12951990486166187,0.1
2022-04-06,0.7818292604750505,0.1279051642800355,0.1
2022-04-07,0.7916374627179046,0.12632044933380626,0.1
2022-04-08,0.8038061434633874,0.12440810612509944,0.1
2022-04-11,0.7863124925314696,0.1271759013748568,0.1
2022-04-12,0.7988488655075704,0.12518012394805403,0.1
2022-04-13,0.7948731575421448,0.12580623593984921,0.1
2022-04-14,0.7946763517926536,0.12583739251132509,0.1
2022-04-18,0.8073269976894908,0.12386554678115867,0.1
2022-04-19,0.8031653458873532,0.12450736390962934,0.1
2022-04-20,0.8148014238061396,0.12272928971193398,0.1
2022-04-21,0.7876439814467323,0.1269609142652516,0.1
2022-04-22,0.711897534732007,0.14046965345602003,0.1
2022-04-25,0.7232873340349087,0.13825764021352765,0.1
2022-04-26,0.6909114719794169,0.14473634330242982,0.1
2022-04-27,0.7019664086950527,0.1424569591383993,0.1
2022-04-28,0.6712955736415683,0.1489656776038777,0.1
2022-04-29,0.6047342306162985,0.16536189773495658,0.1
2022-05-02,0.6143988266244198,0.16276072750563653,0.1
2022-05-03,0.620686888939117,0.16111182913968233,0.1
2022-05-04,0.5728516809256918,0.17456525542249676,0.1
2022-05-05,0.5334810444633157,0.18744808468424676,0.1
2022-05-06,0.5410264758671501,0.18483383801083175,0.1
2022-05-09,0.5120214949953802,0.1953043006542182,0.1
2022-05-10,0.5201682503732545,0.19224548966270721,0.1
2022-05-11,0.5268416113560553,0.1898103677547539,0.1
2022-05-12,0.5351867531009235,0.18685066366196548,0.1
2022-05-13,0.5294644867848997,0.18887008004490777,0.1
2022-05-16,0.5379353298350078,0.18589595152761465,0.1
2022-05-17,0.5353144907773567,0.18680607703106458,0.1
2022-05-18,0.5,0.20027324711202163,0.1
2022-05-19,0.5071028444347334,0.1971986572299152,0.1
2022-05-20,0.5151996278346812,0.19409951909376824,0.1
2022-05-23,0.5129406572785598,0.1949543257704635,0.1
2022-05-24,0.5210979562919207,0.19190249893050762,0.1
2022-05-25,0.5263461140475998,0.1899890534595199,0.1
2022-05-26,0.5218580984874317,0.19162297239391865,0.1
2022-05-27,0.5125748998331816,0.19509343909064836,0.1
2022-05-31,0.5161741089277841,0.1937330801184966,0.1
2022-06-01,0.5227893923434833,0.19128161639189872,0.1
2022-06-02,0.5187041794762108,0.1927881130647151,0.1
2022-06-03,0.5205448053815643,0.19210642189906985,0.1
2022-06-06,0.5288223997690708,0.18909940283102342,0.1
2022-06-07,0.5316754080663938,0.18808468189958552,0.1
2022-06-08,0.5337105008010646,0.18736749576766154,0.1
2022-06-09,0.5213257679816639,0.19181864036215687,0.1
2022-06-10,0.5081905595812652,0.1967765794043817,0.1
2022-06-13,0.5,0.2196365776151709,0.1
2022-06-14,0.5,0.2170393370431594,0.1
2022-06-15,0.5,0.21547299112179605,0.1
2022-06-16,0.5,0.22298101387763583,0.1
2022-06-17,0.5,0.2196576460019157,0.1
2022-06-21,0.5,0.22195598871544647,0.1
2022-06-22,0.5,0.21846555911893908,0.1
2022-06-23,0.5,0.21538252031070115,0.1
