Date,ret_base,ret_timed
2020-10-09,0.018357641250329834,0.009178820625164917
2020-10-12,0.03703645298286536,0.01851822649143268
2020-10-13,-0.02517421541891151,-0.012587107709455755
2020-10-14,-0.011688894339782775,-0.005844447169891387
2020-10-15,0.0031059353800551096,0.0015529676900275548
2020-10-16,-0.003964123664446088,-0.001982061832223044
2020-10-19,-0.046045690301487814,-0.023022845150743907
2020-10-20,0.015050096162921271,0.0075250480814606354
2020-10-21,-0.009158196526224658,-0.004579098263112329
2020-10-22,0.02719655179740055,0.013598275898700276
2020-10-23,0.010828831733919802,0.005414415866959901
2020-10-26,-0.05399507653571037,-0.026997538267855184
2020-10-27,-0.014418138532242488,-0.007209069266121244
2020-10-28,-0.10632179004967052,-0.05316089502483526
2020-10-29,0.02705703416300132,0.01352851708150066
2020-10-30,-0.024090784545121806,-0.012045392272560903
2020-10-31,,
2020-11-02,0.05399292953297601,0.026996464766488006
2020-11-03,0.04854391399836522,0.02427195699918261
2020-11-04,0.04446179079774338,0.02223089539887169
2020-11-05,0.05353545091631266,0.02676772545815633
2020-11-06,-0.012832057614498564,-0.006416028807249282
2020-11-09,0.0666845777927916,0.0333422888963958
2020-11-10,0.021361274835467133,0.010680637417733566
2020-11-11,0.009663862799868347,0.004831931399934174
2020-11-12,-0.029313047620801953,-0.014656523810400977
2020-11-13,0.05211906021009146,0.02605953010504573
2020-11-16,0.05215437875335164,0.02607718937667582
2020-11-17,-0.01258468781706752,-0.00629234390853376
2020-11-18,-0.04185073410789085,-0.020925367053945425
2020-11-19,0.012113292437329545,0.006056646218664773
2020-11-20,-0.012567467806902427,-0.006283733903451214
2020-11-23,0.030244426852545733,0.015122213426272867
2020-11-24,0.04935266661822691,0.024676333309113455
2020-11-25,-0.012206905389604257,-0.006103452694802129
2020-11-27,-0.0013816027754254947,-0.0006908013877127473
2020-11-30,-0.03591955068714814,-0.03591955068714814
2020-12-01,0.02880404456279448,0.02880404456279448
2020-12-02,0.01718028764616276,0.01718028764616276
2020-12-03,0.0059228927294097174,0.0059228927294097174
2020-12-04,0.02706821944934942,0.02706821944934942
2020-12-07,-0.002975430669365817,-0.002975430669365817
2020-12-08,0.01235719095368001,0.01235719095368001
2020-12-09,-0.019933533567519618,-0.019933533567519618
2020-12-10,0.006522638039537794,0.006522638039537794
2020-12-11,-0.005008981431251459,-0.005008981431251459
2020-12-14,-0.02755221842839682,-0.02755221842839682
2020-12-15,0.044120080051284066,0.044120080051284066
2020-12-16,-0.00229839590618733,-0.00229839590618733
2020-12-17,0.01596248568079536,0.01596248568079536
2020-12-18,-0.014425675227176148,-0.014425675227176148
2020-12-21,-0.021010682268177105,-0.021010682268177105
2020-12-22,-0.01707410240800033,-0.01707410240800033
2020-12-23,0.015282312089073718,0.015282312089073718
2020-12-24,0.009562959665981573,0.009562959665981573
2020-12-28,0.017302683934763943,0.017302683934763943
2020-12-29,-0.005880188123505873,-0.005880188123505873
2020-12-30,0.012917558294516395,0.012917558294516395
2020-12-31,0.018696208158408674,0.018696208158408674
2021-01-04,-0.03175379788211747,-0.03175379788211747
2021-01-05,0.02634954839812687,0.02634954839812687
2021-01-06,0.02966821266890182,0.02966821266890182
2021-01-07,0.026540886741222614,0.026540886741222614
2021-01-08,0.002130364893309613,0.002130364893309613
2021-01-11,-0.014366911773747227,-0.014366911773747227
2021-01-12,0.0118237410795468,0.0118237410795468
2021-01-13,0.007754102743292623,0.007754102743292623
2021-01-14,-0.0018813343763670895,-0.0018813343763670895
2021-01-15,-0.027491213384272836,-0.027491213384272836
2021-01-19,0.02449816310446526,0.02449816310446526
2021-01-20,0.03536451618415882,0.03536451618415882
2021-01-21,-0.01764123659075781,-0.01764123659075781
2021-01-22,-0.011123853404852365,-0.011123853404852365
2021-01-25,0.014206030710350655,0.014206030710350655
2021-01-26,-0.011424175715440292,-0.011424175715440292
2021-01-27,-0.07436280775460201,-0.07436280775460201
2021-01-28,0.02718698118433405,0.02718698118433405
2021-01-29,-0.060482680346686496,-0.060482680346686496
2021-01-31,,
2021-02-01,0.04008411256851056,0.04008411256851056
2021-02-02,0.035078355544009995,0.035078355544009995
2021-02-03,0.01138192270554599,0.01138192270554599
2021-02-04,0.023785639077492357,0.023785639077492357
2021-02-05,0.017504676889796036,0.017504676889796036
2021-02-08,0.03164881156881268,0.03164881156881268
2021-02-09,-0.001776975216732324,-0.001776975216732324
2021-02-10,0.010164661357069138,0.010164661357069138
2021-02-11,-0.011326223522208682,-0.011326223522208682
2021-02-12,0.009703212451257645,0.009703212451257645
2021-02-16,-0.004768041129126168,-0.004768041129126168
2021-02-17,0.006574433576267199,0.006574433576267199
2021-02-18,-0.01607794950814529,-0.01607794950814529
2021-02-19,-0.00703192245371164,-0.00703192245371164
2021-02-22,-0.0046401669401997464,-0.0046401669401997464
2021-02-23,0.008909732896552064,0.008909732896552064
2021-02-24,0.02948294653256989,0.02948294653256989
2021-02-25,-0.07173681323084602,-0.07173681323084602
2021-02-26,-0.024822221159920783,-0.024822221159920783
2021-02-28,,
2021-03-01,0.06471876598374922,0.06471876598374922
2021-03-02,-0.016354315302175636,-0.016354315302175636
2021-03-03,-0.030198212837065537,-0.030198212837065537
2021-03-04,-0.02765269094182905,-0.02765269094182905
2021-03-05,0.06321400332726616,0.06321400332726616
2021-03-08,-0.00455509998989385,-0.00455509998989385
2021-03-09,0.035090417331355206,0.035090417331355206
2021-03-10,0.03164552740494675,0.03164552740494675
2021-03-11,0.015516583740743647,0.015516583740743647
2021-03-12,0.006949059495638405,0.006949059495638405
2021-03-15,0.018848899011577647,0.018848899011577647
2021-03-16,-0.01565411218550112,-0.01565411218550112
2021-03-17,0.005800448019601896,0.005800448019601896
2021-03-18,-0.045149791475395884,-0.045149791475395884
2021-03-19,0.004216440158943851,0.004216440158943851
2021-03-22,0.012978291344512677,0.012978291344512677
2021-03-23,-0.019523289149625526,-0.019523289149625526
2021-03-24,-0.004070348567631326,-0.004070348567631326
2021-03-25,0.017533095299335225,0.017533095299335225
2021-03-26,0.039837500196444386,0.039837500196444386
2021-03-29,-0.005338071615853157,-0.005338071615853157
2021-03-30,-0.012567952525387628,-0.012567952525387628
2021-03-31,0.006519553220173584,0.006519553220173584
2021-04-01,0.038487897236466326,0.038487897236466326
2021-04-05,0.03294320036981599,0.03294320036981599
2021-04-06,0.005981395633350693,0.005981395633350693
2021-04-07,-0.006455544144977168,-0.006455544144977168
2021-04-08,0.010269599959959767,0.010269599959959767
2021-04-09,0.01202784826341915,0.01202784826341915
2021-04-12,0.0005763833753750666,0.0005763833753750666
2021-04-13,0.010261773761874728,0.010261773761874728
2021-04-14,0.002431777244719812,0.002431777244719812
2021-04-15,0.03757395609709387,0.03757395609709387
2021-04-16,0.013220626672312207,0.013220626672312207
2021-04-19,-0.017431174043124248,-0.017431174043124248
2021-04-20,-0.020882530305685865,-0.020882530305685865
2021-04-21,0.03453627925335512,0.03453627925335512
2021-04-22,-0.03210077428337044,-0.03210077428337044
2021-04-23,0.02949959533095711,0.02949959533095711
2021-04-26,0.0019673470493808847,0.0019673470493808847
2021-04-27,-0.0025574576342521104,-0.0025574576342521104
2021-04-28,0.012496326516860508,0.012496326516860508
2021-04-29,0.02593359120237005,0.02593359120237005
2021-04-30,-0.023392873462089656,-0.023392873462089656
2021-05-03,0.025898009167495677,0.025898009167495677
2021-05-04,-0.007391012705574733,-0.007391012705574733
2021-05-05,0.012133112272351409,0.012133112272351409
2021-05-06,0.033095193542557674,0.033095193542557674
2021-05-07,0.02749691349213121,0.02749691349213121
2021-05-10,-0.018121409735400544,-0.018121409735400544
2021-05-11,-0.03654848226591074,-0.03654848226591074
2021-05-12,-0.06766667053480904,-0.06766667053480904
2021-05-13,0.037755213489635404,0.037755213489635404
2021-05-14,0.05476226555364302,0.05476226555364302
2021-05-17,0.003823204603405247,0.003823204603405247
2021-05-18,-0.030856400359905955,-0.030856400359905955
2021-05-19,-0.021286336625707142,-0.021286336625707142
2021-05-20,0.029791509112693727,0.029791509112693727
2021-05-21,0.0047188793430147065,0.0047188793430147065
2021-05-24,0.027696612755740466,0.027696612755740466
2021-05-25,-0.011778898944956644,-0.011778898944956644
2021-05-26,0.00664402999198037,0.00664402999198037
2021-05-27,0.005817926333129246,0.005817926333129246
2021-05-28,0.004993068997107245,0.004993068997107245
2021-05-31,,
2021-06-01,0.009046535228624053,0.009046535228624053
2021-06-02,0.00737899501139343,0.00737899501139343
2021-06-03,-0.01119700763690419,-0.01119700763690419
2021-06-04,0.028565246328964962,0.028565246328964962
2021-06-07,-0.00682836171950373,-0.00682836171950373
2021-06-08,-0.00021723600035949248,-0.00021723600035949248
2021-06-09,-0.0063520600081707086,-0.0063520600081707086
2021-06-10,0.011207581713694114,0.011207581713694114
2021-06-11,0.0013169558998762814,0.0013169558998762814
2021-06-14,-0.0086049881409782,-0.0086049881409782
2021-06-15,0.0005433251798598952,0.0005433251798598952
2021-06-16,-0.03027601820715123,-0.03027601820715123
2021-06-17,-0.027009089116867415,-0.027009089116867415
2021-06-18,-0.050367778310883085,-0.050367778310883085
2021-06-21,0.056180659968697366,0.056180659968697366
2021-06-22,0.012022551969283929,0.012022551969283929
2021-06-23,-0.007615301311606585,-0.007615301311606585
2021-06-24,0.020356353631816988,0.020356353631816988
2021-06-25,0.013821891137105677,0.013821891137105677
2021-06-28,-0.0018799521825119785,-0.0018799521825119785
2021-06-29,-0.011682239581785782,-0.011682239581785782
2021-06-30,0.01313654059190665,0.0
2021-07-01,0.02425730063310987,0.0
2021-07-02,0.018219337235596884,0.0
2021-07-06,-0.018188847872761454,-0.0
2021-07-07,0.01317718348234691,0.0
2021-07-08,-0.028463349954327893,-0.0
2021-07-09,0.037489272012575535,0.0
2021-07-12,0.009498931109935426,0.0
2021-07-13,-0.020982111400049158,-0.0
2021-07-14,0.0022497948726866255,0.0
2021-07-15,-0.0021681937441693144,-0.0
2021-07-16,-0.03062143643158535,-0.0
2021-07-19,-0.05084114447884672,-0.0
2021-07-20,0.0425638989087304,0.0
2021-07-21,0.023757036458548767,0.0
2021-07-22,0.002706056231113906,0.0
2021-07-23,0.02640438070899776,0.0
2021-07-26,0.013494160646210123,0.0
2021-07-27,-0.0030454731353630297,-0.0
2021-07-28,0.0012495926628377208,0.0
2021-07-29,0.0200136936128819,0.0
2021-07-30,-0.018515361518054285,-0.0
2021-07-31,,
2021-08-02,-0.005631330579598074,-0.0
2021-08-03,0.02826376673596569,0.0
2021-08-04,-0.026713896702036936,-0.0
2021-08-05,0.018086487588266704,0.0
2021-08-06,-0.0008279968656030432,-0.0
2021-08-09,-0.012474164908601159,-0.0
2021-08-10,0.017817781663674544,0.0
2021-08-11,0.022342886471221336,0.0
2021-08-12,0.004002872402374076,0.0
2021-08-13,0.011080827708150632,0.0
2021-08-16,0.003157420787200797,0.0
2021-08-17,-0.02304418918903849,-0.0
2021-08-18,-0.03413195410704994,-0.0
2021-08-19,-0.008304499970818275,-0.0
2021-08-20,0.022914542868457222,0.0
2021-08-23,0.03199421008509437,0.0
2021-08-24,0.005656644858547302,0.0
2021-08-25,0.00576833469298296,0.0
2021-08-26,-0.020968632963635152,-0.0
2021-08-27,0.03942530363156187,0.0
2021-08-30,0.0020274747736870402,0.0
2021-08-31,-0.006057172506652304,-0.0
2021-09-01,-0.0004651851581947432,-0.0
2021-09-02,0.02107849975088757,0.0
2021-09-03,-0.009462472214865101,-0.0
2021-09-07,-0.029738061774070113,-0.0
2021-09-08,-0.0003480206830650838,-0.0
2021-09-09,-0.005329289041936185,-0.0
2021-09-10,-0.025520426510421846,-0.0
2021-09-13,0.017187315806580252,0.0
2021-09-14,-0.017954920964975595,-0.0
2021-09-15,0.029280802199370914,0.0
2021-09-16,-0.023161530820554378,-0.0
2021-09-17,-0.03328449946274325,-0.0
2021-09-20,-0.04949863953609371,-0.0
2021-09-21,-0.0019187264350131847,-0.0
2021-09-22,0.03285733708494572,0.0
2021-09-23,0.03137379381343653,0.0
2021-09-24,0.00333763247417759,0.0
2021-09-27,0.0070111820820788155,0.0
2021-09-28,-0.05913387475862485,-0.0
2021-09-29,0.007891176655749127,0.0
2021-09-30,-0.03814788937429136,-0.03814788937429136
2021-10-01,0.044154463784436916,0.044154463784436916
2021-10-04,-0.019176872297045525,-0.019176872297045525
2021-10-05,0.024227218712678602,0.024227218712678602
2021-10-06,0.011965823001953153,0.011965823001953153
2021-10-07,0.019963425120649234,0.019963425120649234
2021-10-08,-0.0011596209415455656,-0.0011596209415455656
2021-10-11,-0.02419561723650701,-0.02419561723650701
2021-10-12,0.004336738042074098,0.004336738042074098
2021-10-13,0.020370982544603056,0.020370982544603056
2021-10-14,0.05436244500999396,0.05436244500999396
2021-10-15,0.010359516998757964,0.010359516998757964
2021-10-18,0.0029917672291913367,0.0029917672291913367
2021-10-19,0.02148109994027267,0.02148109994027267
2021-10-20,0.02218902434019647,0.02218902434019647
2021-10-21,-0.0004422994078251359,-0.0004422994078251359
2021-10-22,0.010206680464883088,0.010206680464883088
2021-10-25,0.01984469742467655,0.01984469742467655
2021-10-26,0.003882437107470686,0.003882437107470686
2021-10-27,-0.024185419761883997,-0.024185419761883997
2021-10-28,0.027675748809762025,0.027675748809762025
2021-10-29,-0.00263643363522003,-0.00263643363522003
2021-10-31,,
2021-11-01,0.014347760282158421,0.014347760282158421
2021-11-02,0.008644022783787255,0.008644022783787255
2021-11-03,0.00789799036275885,0.00789799036275885
2021-11-04,0.011666910824417663,0.011666910824417663
2021-11-05,0.027664857606617712,0.027664857606617712
2021-11-08,0.0008949849472378364,0.0008949849472378364
2021-11-09,0.0011098067631879916,0.0011098067631879916
2021-11-10,-0.02194320521071842,-0.02194320521071842
2021-11-11,0.0015334593604115379,0.0015334593604115379
2021-11-12,0.015658340946119627,0.015658340946119627
2021-11-15,0.0013682757367108412,0.0013682757367108412
2021-11-16,-2.219000295281264e-05,-2.219000295281264e-05
2021-11-17,-0.0076282853438538025,-0.0076282853438538025
2021-11-18,-0.003771273634525888,-0.003771273634525888
2021-11-19,-0.01659310572589933,-0.01659310572589933
2021-11-22,-0.00485282391186225,-0.00485282391186225
2021-11-23,0.007414395825191662,0.007414395825191662
2021-11-24,0.007359401997545412,0.007359401997545412
2021-11-26,-0.06557218802023208,-0.06557218802023208
2021-11-29,0.02490541681703455,0.02490541681703455
2021-11-30,-0.07244123013685935,-0.036220615068429676
2021-12-01,-0.03181173402685862,-0.01590586701342931
2021-12-02,0.0576487221266078,0.0288243610633039
2021-12-03,-0.00720687696154775,-0.003603438480773875
2021-12-06,0.040408665877977056,0.020204332938988528
2021-12-07,0.051003805040047756,0.025501902520023878
2021-12-08,0.000648066629531288,0.000324033314765644
2021-12-09,-0.017142996054691485,-0.008571498027345742
2021-12-10,0.024514298872914345,0.012257149436457173
2021-12-13,-0.016285484801050066,-0.008142742400525033
2021-12-14,-0.018300704766699046,-0.009150352383349523
2021-12-15,0.0333123265922702,0.0166561632961351
2021-12-16,0.0027241328074701235,0.0013620664037350618
2021-12-17,-0.03991193426075937,-0.019955967130379684
2021-12-20,-0.03916364191174111,-0.019581820955870556
2021-12-21,0.04962188664015017,0.024810943320075086
2021-12-22,0.030581027678056157,0.015290513839028078
2021-12-23,0.018501883021889053,0.009250941510944527
2021-12-27,0.04311599311844191,0.021557996559220954
2021-12-28,0.0029585830874227386,0.0014792915437113693
2021-12-29,0.00010083827611625791,5.0419138058128954e-05
2021-12-30,-0.0010305183543085918,-0.0005152591771542959
2021-12-31,0.000986217873637662,0.000493108936818831
2022-01-03,0.0016598807912608224,0.0008299403956304112
2022-01-04,0.022625732202319792,0.011312866101159896
2022-01-05,-0.04050002804818308,-0.02025001402409154
2022-01-06,-0.0028835295425063616,-0.0014417647712531808
2022-01-07,-0.00025191164747594933,-0.00012595582373797466
2022-01-10,-0.01301650774286729,-0.006508253871433645
2022-01-11,0.03671476680476286,0.01835738340238143
2022-01-12,0.009263486394986833,0.004631743197493416
2022-01-13,-0.024824307514383314,-0.012412153757191657
2022-01-14,-0.006011745300481865,-0.0030058726502409324
2022-01-18,-0.0514669117996214,-0.0257334558998107
2022-01-19,-0.014049082109888119,-0.007024541054944059
2022-01-20,-0.030747914795280523,-0.015373957397640262
2022-01-21,-0.05323280095806697,-0.026616400479033485
2022-01-24,0.007107326396605467,0.0035536631983027335
2022-01-25,-0.0227664723493847,-0.01138323617469235
2022-01-26,-0.027119453589844276,-0.013559726794922138
2022-01-27,-0.0034263164393254783,-0.0017131582196627392
2022-01-28,0.05236485077313269,0.026182425386566344
2022-01-31,0.05125235667020216,0.05125235667020216
2022-02-01,0.02723525843622388,0.02723525843622388
2022-02-02,0.02975915042283114,0.02975915042283114
2022-02-03,-0.0661270810517536,-0.0661270810517536
2022-02-04,0.001010967139841658,0.001010967139841658
2022-02-07,-0.0026788748313019426,-0.0026788748313019426
2022-02-08,0.0175827632014954,0.0175827632014954
2022-02-09,0.043757613483924485,0.043757613483924485
2022-02-10,-0.05552604697759314,-0.05552604697759314
2022-02-11,-0.0265761689853966,-0.0265761689853966
2022-02-14,-0.023346314844216037,-0.023346314844216037
2022-02-15,0.0288102459485267,0.0288102459485267
2022-02-16,0.012642942986704955,0.012642942986704955
2022-02-17,-0.04403301260629248,-0.04403301260629248
2022-02-18,-0.012773577614973766,-0.012773577614973766
2022-02-22,-0.03354602141378667,-0.03354602141378667
2022-02-23,-0.05103932664389335,-0.05103932664389335
2022-02-24,0.021268453741825632,0.021268453741825632
2022-02-25,0.08648832757067892,0.08648832757067892
2022-02-28,0.008849035963509692,0.008849035963509692
2022-03-01,-0.03435910047758606,-0.03435910047758606
2022-03-02,0.045448221366968945,0.045448221366968945
2022-03-03,0.0012060386032049413,0.0012060386032049413
2022-03-04,0.00561537223111505,0.00561537223111505
2022-03-07,-0.07257806584358738,-0.07257806584358738
2022-03-08,-0.017485085084477093,-0.017485085084477093
2022-03-09,0.0452556020226027,0.0452556020226027
2022-03-10,-0.002951618587443891,-0.002951618587443891
2022-03-11,-0.03724317366541914,-0.03724317366541914
2022-03-14,-0.029889429897226674,-0.029889429897226674
2022-03-15,0.04186332289119961,0.04186332289119961
2022-03-16,0.05792270158387217,0.05792270158387217
2022-03-17,0.045886361476555594,0.045886361476555594
2022-03-18,0.022981229610522447,0.022981229610522447
2022-03-21,0.0072389547716435725,0.0072389547716435725
2022-03-22,0.022137291792842895,0.022137291792842895
2022-03-23,-0.015407101973202787,-0.015407101973202787
2022-03-24,0.038938248464419255,0.038938248464419255
2022-03-25,0.021304484142169833,0.021304484142169833
2022-03-28,0.005985453618253242,0.005985453618253242
2022-03-29,0.03510146732375815,0.03510146732375815
2022-03-30,-0.0030350139040673067,-0.0030350139040673067
2022-03-31,-0.04293586688323839,-0.04293586688323839
2022-04-01,0.014350586370691575,0.014350586370691575
2022-04-04,0.014445750941727882,0.014445750941727882
2022-04-05,-0.040411626285348556,-0.040411626285348556
2022-04-06,-0.015413124231660405,-0.015413124231660405
2022-04-07,0.014944606895137255,0.014944606895137255
2022-04-08,0.0064676112321181865,0.0064676112321181865
2022-04-11,-0.049364893741703976,-0.049364893741703976
2022-04-12,-0.0018849410109634747,-0.0018849410109634747
2022-04-13,0.03661917749884096,0.03661917749884096
2022-04-14,-0.031948504128336865,-0.031948504128336865
2022-04-18,-0.0019252030539352052,-0.0019252030539352052
2022-04-19,0.036429135470383664,0.036429135470383664
2022-04-20,0.008905810486741777,0.008905810486741777
2022-04-21,-0.05629225394502138,-0.05629225394502138
2022-04-22,-0.09210711073876811,-0.09210711073876811
2022-04-25,-0.0007296975518871503,-0.0007296975518871503
2022-04-26,-0.07115146145722409,-0.07115146145722409
2022-04-27,0.0003282412980586459,0.0003282412980586459
2022-04-28,0.0723438061653,0.0723438061653
2022-04-29,-0.10972659438854016,-0.10972659438854016
2022-04-30,,
2022-05-02,0.002335182694945637,0.002335182694945637
2022-05-03,0.024684265755631138,0.024684265755631138
2022-05-04,0.10481535715021177,0.10481535715021177
2022-05-05,-0.10743853681662448,-0.10743853681662448
2022-05-06,-0.015747958657843536,-0.015747958657843536
2022-05-09,-0.10310927494409815,-0.10310927494409815
2022-05-10,-0.003628386806855836,-0.003628386806855836
2022-05-11,-0.022135609984876913,-0.022135609984876913
2022-05-12,-0.004648046287676299,-0.004648046287676299
2022-05-13,0.06241898225834579,0.06241898225834579
2022-05-16,0.00040414769581591486,0.00040414769581591486
2022-05-17,0.054657497103813395,0.054657497103813395
2022-05-18,-0.11451255304313589,-0.11451255304313589
2022-05-19,-0.008234068182024799,-0.008234068182024799
2022-05-20,0.001846447193302854,0.001846447193302854
2022-05-23,0.05614665162694621,0.05614665162694621
2022-05-24,-0.004752993024221857,-0.004752993024221857
2022-05-25,0.029701629769762542,0.029701629769762542
2022-05-26,0.06044225183780405,0.06044225183780405
2022-05-27,0.07173046318733564,0.07173046318733564
2022-05-31,-0.03645697586948248,-0.03645697586948248
2022-06-01,-0.02160046154351043,-0.02160046154351043
2022-06-02,0.05942707110249505,0.05942707110249505
2022-06-03,-0.04290173813792041,-0.04290173813792041
2022-06-06,0.004137990077712953,0.004137990077712953
2022-06-07,0.038759344909709816,0.038759344909709816
2022-06-08,-0.041296908823377436,-0.041296908823377436
2022-06-09,-0.07593629591148864,-0.07593629591148864
2022-06-10,-0.08016941492028207,-0.08016941492028207
2022-06-13,-0.14823684889721628,-0.14823684889721628
2022-06-14,-0.027172214826748614,-0.027172214826748614
2022-06-15,0.0397542866213257,0.0397542866213257
2022-06-16,-0.09996390925924871,-0.09996390925924871
2022-06-17,-0.013472724725763214,-0.013472724725763214
2022-06-21,0.07265514645920748,0.07265514645920748
2022-06-22,-0.003407389413963191,-0.003407389413963191
2022-06-23,0.016867444946944483,0.016867444946944483
2022-06-24,0.09179761289315296,0.09179761289315296
2022-06-27,-0.004058468011794428,-0.004058468011794428
2022-06-28,-0.04531541700938009,-0.04531541700938009
2022-06-29,-0.006253489142289176,-0.006253489142289176
2022-06-30,-0.022223925396932586,-0.022223925396932586
2022-07-01,0.04486014910489474,0.04486014910489474
2022-07-05,-0.026676057769530113,-0.026676057769530113
2022-07-06,-0.0049530398497907415,-0.0049530398497907415
2022-07-07,0.04304401529187478,0.04304401529187478
2022-07-08,-0.011332545371658464,-0.011332545371658464
2022-07-11,-0.02819569998052791,-0.02819569998052791
2022-07-12,-0.023169279180506257,-0.023169279180506257
2022-07-13,-0.008180102317227352,-0.008180102317227352
2022-07-14,-0.030322384504770525,-0.030322384504770525
2022-07-15,0.057873834027783094,0.057873834027783094
2022-07-18,-0.016936658158188893,-0.016936658158188893
2022-07-19,0.0847794953020903,0.0847794953020903
2022-07-20,0.01148183270500018,0.01148183270500018
2022-07-21,0.033125300615241736,0.033125300615241736
2022-07-22,-0.014438382658769504,-0.014438382658769504
2022-07-25,0.014525355323165942,0.014525355323165942
2022-07-26,-0.03184595358975091,-0.03184595358975091
2022-07-27,0.06894098019847125,0.06894098019847125
2022-07-28,0.0502128316913543,0.0502128316913543
2022-07-29,0.04784899295358769,0.04784899295358769
2022-07-31,,
2022-08-01,0.0003668338892048572,0.0003668338892048572
2022-08-02,-0.030193204942588436,-0.030193204942588436
2022-08-03,0.037238359508852716,0.037238359508852716
2022-08-04,-0.005498814604492597,-0.005498814604492597
2022-08-05,-0.013712264137374135,-0.013712264137374135
2022-08-08,0.013109710226296518,0.013109710226296518
2022-08-09,-0.005349003954521491,-0.005349003954521491
2022-08-10,0.05900605308813282,0.05900605308813282
2022-08-11,0.003932544649252678,0.003932544649252678
2022-08-12,0.058123733349132276,0.058123733349132276
2022-08-15,0.0026816952777122334,0.0026816952777122334
2022-08-16,0.012993570436288873,0.012993570436288873
2022-08-17,-0.027716125623274256,-0.027716125623274256
2022-08-18,0.01327023704884053,0.01327023704884053
2022-08-19,-0.04369694992839375,-0.04369694992839375
2022-08-22,-0.06340068587160755,-0.06340068587160755
2022-08-23,0.004095990975990862,0.004095990975990862
2022-08-24,0.012056731759904706,0.012056731759904706
2022-08-25,0.04936281669128899,0.04936281669128899
2022-08-26,-0.09748505555712778,-0.09748505555712778
2022-08-29,-0.014456423694876682,-0.014456423694876682
2022-08-30,-0.046033258359855465,-0.046033258359855465
2022-08-31,-0.030376068591748524,-0.030376068591748524
2022-09-01,-0.0035861882961481977,-0.0035861882961481977
2022-09-02,-0.02172333623879647,-0.02172333623879647
2022-09-06,-0.022423077301522255,-0.022423077301522255
2022-09-07,0.07001132057144559,0.07001132057144559
2022-09-08,0.014181881203412948,0.014181881203412948
2022-09-09,0.052880769932542766,0.052880769932542766
2022-09-12,0.030914903326796216,0.030914903326796216
2022-09-13,-0.1331032228255397,-0.1331032228255397
2022-09-14,0.012294260986684924,0.012294260986684924
2022-09-15,-0.04194121953001087,-0.04194121953001087
2022-09-16,-0.032801353336422714,-0.032801353336422714
2022-09-19,0.029217684977750128,0.029217684977750128
2022-09-20,-0.04636040003777115,-0.04636040003777115
2022-09-21,-0.04906718565827835,-0.04906718565827835
2022-09-22,-0.036782408547363546,-0.036782408547363546
2022-09-23,-0.07553617206511322,-0.07553617206511322
2022-09-26,-0.05214896643738004,-0.05214896643738004
2022-09-27,-0.01893048172911348,-0.01893048172911348
2022-09-28,0.09406873985592239,0.09406873985592239
2022-09-29,-0.06673246937300266,-0.06673246937300266
2022-09-30,-0.04913852815571551,-0.04913852815571551
2022-10-03,0.10440123657980177,0.10440123657980177
2022-10-04,0.10726024733940773,0.10726024733940773
2022-10-05,-0.018022982389668252,-0.018022982389668252
2022-10-06,-0.03540088165365472,-0.03540088165365472
2022-10-07,-0.08517885656372774,-0.08517885656372774
2022-10-10,-0.025660298778675105,-0.025660298778675105
2022-10-11,-0.019588871491246877,-0.019588871491246877
2022-10-12,-0.011402076519256947,-0.011402076519256947
2022-10-13,0.08258580644078917,0.08258580644078917
2022-10-14,-0.0839292809872444,-0.0839292809872444
2022-10-17,0.07616951541343946,0.07616951541343946
2022-10-18,0.046473331744016654,0.046473331744016654
2022-10-19,-0.027509906722825335,-0.027509906722825335
2022-10-20,-0.04165050367402771,-0.04165050367402771
2022-10-21,0.07962053906822963,0.07962053906822963
2022-10-24,0.02814298767613281,0.02814298767613281
2022-10-25,0.06460383632745115,0.06460383632745115
2022-10-26,0.0008073213661705332,0.0008073213661705332
2022-10-27,-0.009822927350667544,-0.009822927350667544
2022-10-28,0.05992975064825279,0.05992975064825279
2022-10-31,-0.025823476127728718,-0.025823476127728718
2022-11-01,0.0032119556595479864,0.0032119556595479864
2022-11-02,-0.07882930260070194,-0.07882930260070194
2022-11-03,-0.015354517007146695,-0.015354517007146695
2022-11-04,0.05079974079807056,0.05079974079807056
2022-11-07,0.019918762830462095,0.019918762830462095
2022-11-08,0.02987814822844589,0.02987814822844589
2022-11-09,-0.06577714747082038,-0.06577714747082038
2022-11-10,0.18350863582789764,0.18350863582789764
2022-11-11,0.031417621281347105,0.031417621281347105
2022-11-14,-0.02327450968258355,-0.02327450968258355
2022-11-15,0.03212091000149705,0.03212091000149705
2022-11-16,-0.01609763519653039,-0.01609763519653039
2022-11-17,-0.023079865742959716,-0.023079865742959716
2022-11-18,0.014632370632487906,0.014632370632487906
2022-11-21,-0.008161281200678414,-0.008161281200678414
2022-11-22,0.052339054399181184,0.052339054399181184
2022-11-23,0.026330217373844004,0.026330217373844004
2022-11-25,0.0006661583165418648,0.0006661583165418648
2022-11-28,-0.05184755770782722,-0.05184755770782722
2022-11-29,-0.0009310500701893733,-0.0009310500701893733
2022-11-30,0.09281687850773024,0.09281687850773024
2022-12-01,0.015703001888703334,0.015703001888703334
2022-12-02,0.004230893605089481,0.004230893605089481
2022-12-05,-0.07047222858982412,-0.07047222858982412
2022-12-06,-0.03794195829219397,-0.03794195829219397
