Date,ret_base,ret_regime
2020-08-12,0.0032229476487142753,0.0032229476487142753
2020-08-13,-0.00027522608939726,-0.00027522608939726
2020-08-14,-0.00044009264752193565,-0.00044009264752193565
2020-08-17,0.0019518915514213815,0.0019518915514213815
2020-08-18,0.0008217744504424632,0.0008217744504424632
2020-08-19,-0.003812092625650084,-0.003812092625650084
2020-08-20,0.00014369954495610374,0.00014369954495610374
2020-08-21,0.00028726055728771224,0.00028726055728771224
2020-08-24,0.00425197709361219,0.00425197709361219
2020-08-25,-0.00046639317235711307,-0.00046639317235711307
2020-08-26,0.0021453240409802956,0.0021453240409802956
2020-08-27,-0.001226602833770112,-0.001226602833770112
2020-08-28,0.003599854491233126,0.003599854491233126
2020-08-31,-0.0015718129827161948,-0.0015718129827161948
2020-09-01,0.0027743057099884733,0.0027743057099884733
2020-09-02,0.006157752975139238,0.006157752975139238
2020-09-03,-0.010113754917777214,-0.010113754917777214
2020-09-04,-0.003234665650419393,-0.003234665650419393
2020-09-08,-0.008078684781631573,-0.008078684781631573
2020-09-09,0.006683742980654827,0.006683742980654827
2020-09-10,-0.0060357008994194215,-0.0060357008994194215
2020-09-11,0.0014519066357290991,0.0014519066357290991
2020-09-14,0.0048527790561529996,0.0048527790561529996
2020-09-15,0.0008713248514057004,0.0008713248514057004
2020-09-16,0.00028158290367167655,0.00028158290367167655
2020-09-17,-0.002443743468401434,-0.002443743468401434
2020-09-18,-0.00429755578803969,-0.00429755578803969
2020-09-21,-0.007127932064252606,-0.007127932064252606
2020-09-22,0.0020891735593595927,0.0020891735593595927
2020-09-23,-0.009386951884034678,-0.009386951884034678
2020-09-24,0.0016144717993540258,0.0016144717993540258
2020-09-25,0.004446205006646764,0.004446205006646764
2020-09-28,0.006083542900709359,0.006083542900709359
2020-09-29,-0.0020000039826669844,-0.0020000039826669844
2020-09-30,0.0021219367369836937,0.0021219367369836937
2020-10-01,0.0008534165201438831,0.0008534165201438831
2020-10-02,-0.0010154115994802746,-0.0010154115994802746
2020-10-05,0.006051772318808543,0.006051772318808543
2020-10-06,-0.004957835600733043,-0.004957835600733043
2020-10-07,0.006078038961483156,0.006078038961483156
2020-10-08,0.005289047849244818,0.005289047849244818
2020-10-09,0.0027593145028202725,0.0027593145028202725
2020-10-12,0.004457724493182826,0.004457724493182826
2020-10-13,-0.003348285388775325,-0.003348285388775325
2020-10-14,-0.0013467430681744271,-0.0013467430681744271
2020-10-15,0.00012969106692280495,0.00012969106692280495
2020-10-16,-0.00015080455415968717,-0.00015054580281893462
2020-10-19,-0.00605804750953524,-0.006050289028459605
2020-10-20,0.0017610477532600472,0.0017455862292250588
2020-10-21,-0.0011538422172612008,-0.001135183783511796
2020-10-22,0.003152038457404305,0.0030813539478001975
2020-10-23,0.0015736300560183678,0.0015266035348622021
2020-10-26,-0.007476769719546932,-0.007285622542168353
2020-10-27,-0.0020025431737865224,-0.0019379131541127398
2020-10-28,-0.01405286178789929,-0.01405286178789929
2020-10-29,0.0037575293640262223,0.003742184006848917
2020-10-30,-0.003158716732103504,-0.003127382292631128
2020-11-02,0.007855112913480889,0.007810647274390668
2020-11-03,0.00654646169546824,0.006510687064886931
2020-11-04,0.005153296923521217,0.005108894944122119
2020-11-05,0.008246865055083614,0.008213357039741668
2020-11-06,-0.0014762370860315105,-0.0014596830523077471
2020-11-09,0.007489786967138236,0.007420655282518441
2020-11-10,0.0028978372716892834,0.0028515318023117644
2020-11-11,0.0006989506817105626,0.0006823468689399256
2020-11-12,-0.004112852827792375,-0.004000790795952822
2020-11-13,0.007028766872853205,0.00684075196839486
2020-11-16,0.0068310348945493085,0.006646612007444571
2020-11-17,-0.001825314201685441,-0.001764230637767038
2020-11-18,-0.0055593308386830305,-0.005372026384034123
2020-11-19,0.0016189590265543582,0.0015523774936932744
2020-11-20,-0.0015166779572714985,-0.0014440784129161148
2020-11-23,0.003519061265571852,0.0033298368767994482
2020-11-24,0.006768609602977247,0.006401921429092888
2020-11-25,-0.0019344353084454365,-0.0018176909160422879
2020-11-27,0.00013950612774904302,0.00013005806045410923
2020-11-30,-0.004968225286645739,-0.004624197695731809
2020-12-01,0.0042648929835762605,0.003948715393090473
2020-12-02,0.0015056065619046164,0.0013831679166611964
2020-12-03,0.00048509345681159156,0.00044212478434617087
2020-12-04,0.004096924937105297,0.0037131037581765937
2020-12-07,-0.00045261550662710183,-0.00040708127837280696
2020-12-08,0.0019025810005093887,0.0016981199729073206
2020-12-09,-0.0029082669114124673,-0.0025819796246501444
2020-12-10,0.00047689729874573935,0.0004200493566239684
2020-12-11,-0.0008846377828417859,-0.0007734029154404486
2020-12-14,-0.004357296362770874,-0.0037982062167332396
2020-12-15,0.006977017267625255,0.006082809772332073
2020-12-16,-0.00047415989482414624,-0.0004102313086543183
2020-12-17,0.0028760940703524847,0.0024710035706478535
2020-12-18,-0.0018405038553341592,-0.0015707990760686647
2020-12-21,-0.003288129801857664,-0.002792783363656288
2020-12-22,-0.0027273099829072055,-0.0023032299409457657
2020-12-23,0.002100749770785458,0.0017608797808371167
2020-12-24,0.0017923021138620148,0.0014908736104902777
2020-12-28,0.002399773045750634,0.001981628210490113
2020-12-29,-0.0009727814927753087,-0.0007973483261268458
2020-12-30,0.0025527858725242453,0.002077371679760177
2020-12-31,0.0030937014585802176,0.002500537119757762
2021-01-04,-0.005359532367108659,-0.004329207145274682
2021-01-05,0.004934960423249065,0.003969334447539766
2021-01-06,0.006337170104798511,0.0050889646249984285
2021-01-07,0.004314331712359592,0.0034456513146838
2021-01-08,-3.698012595941948e-05,-2.9305249766583424e-05
2021-01-11,-0.002404674457922657,-0.0018944567877917837
2021-01-12,0.002326136241403551,0.001818942769779037
2021-01-13,0.0007828489266452353,0.0006073165334434239
2021-01-14,-0.0007239530120773202,-0.0005574497647956441
2021-01-15,-0.005030452184493724,-0.00386885563804768
2021-01-19,0.004057939211679012,0.0031030784505880356
2021-01-20,0.005936223928943287,0.004527374846182624
2021-01-21,-0.0036014091527898735,-0.0027356759056136114
2021-01-22,-0.002102297200683276,-0.0015869184322243762
2021-01-25,0.0021985856137874504,0.0016471649419672336
2021-01-26,-0.0026044305342785633,-0.001940162792426958
2021-01-27,-0.013556463121779615,-0.010445529236196483
2021-01-28,0.005192918423814173,0.003987128335837959
2021-01-29,-0.010551577693401024,-0.008239494406002069
2021-02-01,0.006924309322428917,0.005410315646822242
2021-02-02,0.006092723971363775,0.004752602809999666
2021-02-03,0.001633526429060708,0.0012644378975380764
2021-02-04,0.003471292275529111,0.0026701168961442735
2021-02-05,0.003680415454226962,0.0028137472575738114
2021-02-08,0.005398683432653561,0.00411281707878727
2021-02-09,-0.000668373464075047,-0.0005053577772017842
2021-02-10,0.0015498123744441053,0.0011626990730008416
2021-02-11,-0.0018751654795458295,-0.001397580822616914
2021-02-12,0.0019890356237303257,0.001471191492952911
2021-02-16,-0.0012400658382611342,-0.0009106767268519684
2021-02-17,0.0009951277085812832,0.0007250327325005912
2021-02-18,-0.0030454796359178212,-0.002207561860576877
2021-02-19,-0.00043961275009199923,-0.00031621895588700383
2021-02-22,-0.0008209814019174009,-0.0005861296321103548
2021-02-23,0.0016167810747291225,0.0011453672090724464
2021-02-24,0.005378293259431359,0.0037966205626772834
2021-02-25,-0.013571092945147061,-0.009910938180610998
2021-02-26,-0.004785888036502671,-0.0034866709302905662
2021-03-01,0.01195443502357364,0.008876710122664156
2021-03-02,-0.0024372217650038734,-0.0017986832486872432
2021-03-03,-0.005858028828635421,-0.0043240639550731815
2021-03-04,-0.005925343552842768,-0.004374193372517625
2021-03-05,0.011517309424145928,0.008650796823580541
2021-03-08,-0.0001331961299536173,-9.926257151960078e-05
2021-03-09,0.0063886270160215,0.00475593993051827
2021-03-10,0.006065454699864009,0.004506268395755325
2021-03-11,0.0028118915988586536,0.0020743946713342024
2021-03-12,0.0011708561962431928,0.0008569714291465096
2021-03-15,0.0033668366530081643,0.0024480999147426337
2021-03-16,-0.003058108171523874,-0.0022124787509265995
2021-03-17,0.0013702471354778989,0.000983588420666225
2021-03-18,-0.007973192580133188,-0.0057647583821136055
2021-03-19,0.0004874430041830407,0.0003496447126863079
2021-03-22,0.0023875949972105466,0.0017001564998928014
2021-03-23,-0.00450075008537463,-0.00319619000099223
2021-03-24,-0.0004333054174566679,-0.0003053366658730962
2021-03-25,0.003833624533600438,0.002685801858108165
2021-03-26,0.008295082948257688,0.0058340180570411486
2021-03-29,-0.0011734227250489778,-0.0008193356048507776
2021-03-30,-0.002481067792810782,-0.001722120716305994
2021-03-31,0.0012536422758442167,0.000863341906169211
2021-04-01,0.006870824927118659,0.004730359079502665
2021-04-05,0.005990885110448431,0.0041141617214812565
2021-04-06,0.0011379562585571083,0.0007753114797018716
2021-04-07,-0.0012868189604694979,-0.000870593728913411
2021-04-08,0.0019884814725713647,0.0013350179388873355
2021-04-09,0.0021491442043222184,0.001431947369274275
2021-04-12,7.444992780651299e-05,4.921925014181501e-05
2021-04-13,0.0019798980610679622,0.0012988843575127969
2021-04-14,0.0002480598296748287,0.0001614633185798694
2021-04-15,0.007337194082100549,0.0047772889128891655
2021-04-16,0.0025110457265255354,0.001622760070656368
2021-04-19,-0.0034250123885413556,-0.0022045382999318834
2021-04-20,-0.0038370973404537466,-0.002461441583735709
2021-04-21,0.006586265079805274,0.0042186481642883045
2021-04-22,-0.006178891748809308,-0.003966600283937492
2021-04-23,0.005546574364961389,0.0035478659627104004
2021-04-26,0.00026052208893111883,0.00016534091594179332
2021-04-27,-0.0007033845639658095,-0.0004431121281893656
2021-04-28,0.002277543954181453,0.00142395871446515
2021-04-29,0.0050377007410207725,0.0031350871362099946
2021-04-30,-0.0045977270199208066,-0.002856436823594593
2021-05-03,0.00508726231367685,0.003146300511859958
2021-05-04,-0.001567716890456783,-0.0009631699511792274
2021-05-05,0.0022664498406741065,0.0013819049153803162
2021-05-06,0.00674832485351989,0.004108964621331962
2021-05-07,0.005502353486671873,0.003336652124957331
2021-05-10,-0.00377055133806237,-0.002279341558481013
2021-05-11,-0.007448821239867561,-0.004532615410624626
2021-05-12,-0.013488334579138898,-0.008496915544966765
2021-05-13,0.007469343081403528,0.004711002905737068
2021-05-14,0.01054415006183681,0.00672517505354918
2021-05-17,0.0006116321000770044,0.0003870300815124002
2021-05-18,-0.005978437129779966,-0.0037889605803274034
2021-05-19,-0.004123051059577032,-0.0026050164979859454
2021-05-20,0.005918614070809601,0.0037295717047116568
2021-05-21,0.0008907935218107014,0.0005568899147260806
2021-05-24,0.005442442112380249,0.003389647156172546
2021-05-25,-0.0022555436067667567,-0.0013964651220696634
2021-05-26,0.001228251770283553,0.0007544489119635925
2021-05-27,0.0010660138189417451,0.0006496224419143643
2021-05-28,0.0009861505279459525,0.0005962043713643201
2021-06-01,0.001594222517791945,0.0009565335106751671
2021-06-02,0.0014576759707440922,0.0008746055824464553
2021-06-03,-0.0024670744236111016,-0.0014802446541666606
2021-06-04,0.006033285021076939,0.0036199710126461624
2021-06-07,-0.0014482743415765561,-0.0008689646049459338
2021-06-08,-0.00014766322775252826,-8.859793665151696e-05
2021-06-09,-0.001309111465274318,-0.0007854668791645906
2021-06-10,0.002493256540043658,0.0014959539240261947
2021-06-11,0.00018035579506437424,0.00010821347703862452
2021-06-14,-0.001949558376472333,-0.0011697350258833997
2021-06-15,-3.707095870051225e-05,-2.2242575220307348e-05
2021-06-16,-0.006805451626040579,-0.004083270975624347
2021-06-17,-0.005790563150914222,-0.003474337890548533
2021-06-18,-0.010778795196527097,-0.006467277117916259
2021-06-21,0.011663032340015547,0.0069978194040093275
2021-06-22,0.002480427268838831,0.0014882563613032983
2021-06-23,-0.0017503923980212463,-0.0010502354388127477
2021-06-24,0.0043232434317317945,0.0025939460590390763
2021-06-25,0.0029201930103389642,0.0017521158062033784
2021-06-28,-0.00023870049460073434,-0.00014322029676044058
2021-06-29,-0.002675151778259696,-0.0016050910669558173
2021-06-30,0.0028732753849357163,0.0028732753849357163
2021-07-01,0.0053489199096984335,0.0032093519458190603
2021-07-02,0.004089702794357959,0.004089702794357959
2021-07-06,-0.004010949363118181,-0.004010949363118181
2021-07-07,0.0030331430080562374,0.0030331430080562374
2021-07-08,-0.00646318841622996,-0.0038779130497379757
2021-07-09,0.008282821912875729,0.008282821912875729
2021-07-12,0.0020932603156545606,0.0020932603156545606
2021-07-13,-0.004841518981802864,-0.004841518981802864
2021-07-14,0.0006294955380396353,0.0006294955380396353
2021-07-15,-0.00044893061275677013,-0.00044893061275677013
2021-07-16,-0.00702089367151131,-0.004212536202906785
2021-07-19,-0.011347812595014514,-0.006808687557008708
2021-07-20,0.00937598670900765,0.0056255920254045895
2021-07-21,0.00509566895594508,0.00509566895594508
2021-07-22,0.0006321728058334464,0.0006321728058334464
2021-07-23,0.005950801211549601,0.005950801211549601
2021-07-26,0.0029371434181815967,0.0029371434181815967
2021-07-27,-0.0006349811145932385,-0.00038098866875594306
2021-07-28,0.000206422026158284,0.0001238532156949704
2021-07-29,0.004581706314590627,0.004581706314590627
2021-07-30,-0.0043440269991737186,-0.002606416199504231
2021-08-02,-0.0013114390198499172,-0.0007868634119099502
2021-08-03,0.006581005826545591,0.003948603495927354
2021-08-04,-0.006287327207228435,-0.003772396324337061
2021-08-05,0.004170921199237269,0.004170921199237269
2021-08-06,-0.0004333870351774942,-0.0004333870351774942
2021-08-09,-0.003061042075513307,-0.003061042075513307
2021-08-10,0.004172568438344708,0.004172568438344708
2021-08-11,0.005347767638048153,0.005347767638048153
2021-08-12,0.0009211764416998282,0.0009211764416998282
2021-08-13,0.002839172394618712,0.002839172394618712
2021-08-16,0.0008353804442104529,0.0008353804442104529
2021-08-17,-0.0056810280209229945,-0.003408616812553796
2021-08-18,-0.00839495993794797,-0.005036975962768782
2021-08-19,-0.0019832916626622054,-0.001189974997597323
2021-08-20,0.005619504945924866,0.0033717029675549197
2021-08-23,0.007726934869501757,0.007726934869501757
2021-08-24,0.001226160927841752,0.001226160927841752
2021-08-25,0.0012940963103474025,0.0012940963103474025
2021-08-26,-0.005273555213494546,-0.003164133128096727
2021-08-27,0.009740957370316538,0.009740957370316538
2021-08-30,0.00048820254105650795,0.00048820254105650795
2021-08-31,-0.0015991862362726517,-0.0015991862362726517
2021-09-01,-9.631258329450007e-05,-9.631258329450007e-05
2021-09-02,0.0053151028484681095,0.0053151028484681095
2021-09-03,-0.002508958380290467,-0.002508958380290467
2021-09-07,-0.007754324986671251,-0.004652594992002749
2021-09-08,-4.1655920397733e-05,-2.4993552238639792e-05
2021-09-09,-0.0014331012611119086,-0.0008598607566671451
2021-09-10,-0.006749728558238365,-0.004049837134943019
2021-09-13,0.004353570172130771,0.002612142103278462
2021-09-14,-0.004642642754192673,-0.0027855856525156038
2021-09-15,0.007438856382909884,0.004463313829745929
2021-09-16,-0.006127753895456753,-0.0036766523372740514
2021-09-17,-0.008653177856224633,-0.005191906713734779
2021-09-20,-0.012371901176971256,-0.007423140706182753
2021-09-21,-0.0005463977557311409,-0.0003278386534386845
2021-09-22,0.008147480607882824,0.004888488364729694
2021-09-23,0.007611567056203979,0.004566940233722386
2021-09-24,0.0007179791378882293,0.0004307874827329375
2021-09-27,0.0015695979483584508,0.0009417587690150705
2021-09-28,-0.014704213264329906,-0.008822527958597942
2021-09-29,0.0019463582507722643,0.0011678149504633585
2021-09-30,-0.00935179282590461,-0.005611075695542766
2021-10-01,0.010533025873679483,0.006319815524207689
2021-10-04,-0.004735967385363603,-0.0028415804312181612
2021-10-05,0.005740138513889853,0.0034440831083339114
2021-10-06,0.0029479639250614216,0.0017687783550368527
2021-10-07,0.004763522758841623,0.0028581136553049737
2021-10-08,-0.0004675691581959194,-0.0002805414949175516
2021-10-11,-0.006063784463562006,-0.003638270678137203
2021-10-12,0.00110235624660186,0.000661413747961116
2021-10-13,0.0051287493324587655,0.0030772495994752587
2021-10-14,0.01317565571454521,0.007905393428727125
2021-10-15,0.0023899873643951804,0.001433992418637108
2021-10-18,0.0006584662810264113,0.00039507976861584675
2021-10-19,0.0052165399888945705,0.0031299239933367416
2021-10-20,0.005471429750001498,0.003282857850000899
2021-10-21,-0.00012317218669984827,-7.390331201990896e-05
2021-10-22,0.002559690639010113,0.0015358143834060679
2021-10-25,0.0049336671233939635,0.0029602002740363774
2021-10-26,0.0009566147026281837,0.0005739688215769101
2021-10-27,-0.006083039194343909,-0.0036498235166063453
2021-10-28,0.006975612535565082,0.004185367521339048
2021-10-29,-0.0007152026722782414,-0.00042912160336694476
2021-11-01,0.0035946123125963096,0.0021567673875577857
2021-11-02,0.0022369856705385257,0.0013421914023231153
2021-11-03,0.001978867744389936,0.0011873206466339614
2021-11-04,0.0030846810741248227,0.0018508086444748938
2021-11-05,0.0073131621162611914,0.004387897269756715
2021-11-08,0.00010254926345015335,6.152955807009201e-05
2021-11-09,0.0002993147616708792,0.0001795888570025275
2021-11-10,-0.0059101166836484685,-0.003546070010189081
2021-11-11,0.0003203962647498727,0.00019223775884992362
2021-11-12,0.004182782278957486,0.0025096693673744906
2021-11-15,0.00025125666071004765,0.0001507539964260286
2021-11-16,-0.00011441197963870405,-6.864718778322242e-05
2021-11-17,-0.002067683909560408,-0.0012406103457362446
2021-11-18,-0.0011038338296593597,-0.0006623002977956156
2021-11-19,-0.004581697951313836,-0.002749018770788301
2021-11-22,-0.001598949445102321,-0.0009593696670613924
2021-11-23,0.0018665168143285659,0.0011199100885971396
2021-11-24,0.0020942320795715266,0.001256539247742916
2021-11-26,-0.017516476244941407,-0.01050988574696484
2021-11-29,0.006623273271159393,0.0039739639626956355
2021-11-30,-0.018251262800886747,-0.010950757680532048
2021-12-01,-0.007956218432633642,-0.004773731059580185
2021-12-02,0.013847562317346915,0.008308537390408148
2021-12-03,-0.0016793712634295245,-0.0010076227580577148
2021-12-06,0.009649790352044494,0.005789874211226697
2021-12-07,0.01199302453852306,0.0071958147231138345
2021-12-08,2.880301334699044e-05,1.728180800819426e-05
2021-12-09,-0.0041454076677875625,-0.0024872446006725373
2021-12-10,0.005864975725937696,0.003518985435562617
2021-12-13,-0.003789540357305737,-0.002273724214383442
2021-12-14,-0.004543497241308655,-0.002726098344785193
2021-12-15,0.008047592442955416,0.00482855546577325
2021-12-16,0.0006074314226241846,0.0003644588535745108
2021-12-17,-0.009575263234335944,-0.005745157940601566
2021-12-20,-0.00936631077019427,-0.005619786462116562
2021-12-21,0.01143738124212166,0.0068624287452729955
2021-12-22,0.0071465997916467,0.00428795987498802
2021-12-23,0.0042524562458196,0.0025514737474917593
2021-12-27,0.009954203562438736,0.005972522137463242
2021-12-28,0.000617960683050537,0.0003707764098303222
2021-12-29,-4.840574479325101e-05,-2.90434468759506e-05
2021-12-30,-0.00022129428153387642,-0.0001327765689203258
2021-12-31,0.00020832187825955056,0.00012499312695573033
2022-01-03,1.816704894192344e-05,1.0900229365154063e-05
2022-01-04,0.005273540282508779,0.003164124169505267
2022-01-05,-0.009758894968052918,-0.00585533698083175
2022-01-06,-0.0008940281369244534,-0.0005364168821546721
2022-01-07,-0.0001796623023729345,-0.0001077973814237607
2022-01-10,-0.0031917110861842046,-0.0019150266517105226
2022-01-11,0.008804943366026496,0.0052829660196158975
2022-01-12,0.0021773143270771636,0.001306388596246298
2022-01-13,-0.0060638892967099295,-0.0036383335780259575
2022-01-14,-0.0016872304282832082,-0.001012338256969925
2022-01-18,-0.012488082246637935,-0.00749284934798276
2022-01-19,-0.0032776188544933562,-0.0019665713126960135
2022-01-20,-0.007369805292929924,-0.004421883175757954
2022-01-21,-0.012382934001995983,-0.007429760401197589
2022-01-24,0.001536526462417593,0.0009219158774505556
2022-01-25,-0.005577004712760025,-0.0033462028276560144
2022-01-26,-0.0066074409160686255,-0.003964464549641175
2022-01-27,-0.0007902110288183149,-0.00047412661729098895
2022-01-28,0.012162049020947157,0.007297229412568293
2022-01-31,0.011585589728094288,0.006951353836856573
2022-02-01,0.006046039615933996,0.0036276237695603976
2022-02-02,0.006810861755988901,0.004086517053593341
2022-02-03,-0.014531543898282281,-0.008718926338969368
2022-02-04,1.0860801356439105e-05,6.516480813863462e-06
2022-02-07,-0.000631235981150933,-0.00037874158869055977
2022-02-08,0.0038785194181076544,0.0023271116508645925
2022-02-09,0.009635571707997663,0.005781343024798597
2022-02-10,-0.01220155886458065,-0.0073209353187483886
2022-02-11,-0.005681067827988913,-0.003408640696793348
2022-02-14,-0.005174046524662572,-0.003104427914797543
2022-02-15,0.006097521042393052,0.00365851262543583
2022-02-16,0.0027748713265635353,0.0016649227959381213
2022-02-17,-0.009450925791577117,-0.005670555474946269
2022-02-18,-0.0027767344784462157,-0.0016660406870677292
2022-02-22,-0.007293671156998748,-0.0043762026941992485
2022-02-23,-0.011038762632342113,-0.006623257579405267
2022-02-24,0.004452660691938015,0.0026715964151628087
2022-02-25,0.01753652665599886,0.01070379375736167
2022-02-28,0.0018745388379652359,0.001135928997222908
2022-03-01,-0.006854713183953713,-0.004159654382131068
2022-03-02,0.008879577455257151,0.005432829314962068
2022-03-03,0.0003826263684334434,0.00023225870287458536
2022-03-04,0.0013691095987453654,0.0008247813681532151
2022-03-07,-0.014271545498033056,-0.008896943848733822
2022-03-08,-0.003567533196013267,-0.0022114808955458884
2022-03-09,0.008609547558152273,0.005377908310138829
2022-03-10,-0.0006812411371816664,-0.0004221999256634662
2022-03-11,-0.007429161091817722,-0.004617085571391758
2022-03-14,-0.00609864957059768,-0.003786228240139891
2022-03-15,0.008126086589004978,0.005076402820820955
2022-03-16,0.011161566464672035,0.007098976539331653
2022-03-17,0.00876603837688337,0.005616538855109835
2022-03-18,0.004357329562834302,0.0027794070742342123
2022-03-21,0.0013062821873252013,0.0008268405975527299
2022-03-22,0.004143875977827396,0.0026100516448071703
2022-03-23,-0.002903006132740554,-0.0018177166181341715
2022-03-24,0.007577909977612033,0.004757883092997245
2022-03-25,0.004110162134364896,0.002567283570578374
2022-03-28,0.0010977100379568488,0.0006802886107875961
2022-03-29,0.006952998273868223,0.004311039682326809
2022-03-30,-0.0005201032930994891,-0.0003200007270157111
2022-03-31,-0.00848080168655024,-0.005261480200441911
2022-04-01,0.0028811151192944724,0.0017754782289385357
2022-04-04,0.0026786564844991823,0.001639291597706994
2022-04-05,-0.008170364982345043,-0.005035074976636158
2022-04-06,-0.002924246830973835,-0.0017915954478553773
2022-04-07,0.0030186244683359465,0.001837508068592733
2022-04-08,0.0013601244269523583,0.0008215671485731029
2022-04-11,-0.01004411073696441,-0.006151040075948269
2022-04-12,-0.0003475323376728359,-0.0002111587035172421
2022-04-13,0.0073155640180753295,0.004454779311813555
2022-04-14,-0.0065200370462888,-0.003975323519173749
2022-04-18,-0.000492096883292289,-0.0002976899990892983
2022-04-19,0.007128091849719029,0.004319427228491024
2022-04-20,0.00209228699517579,0.0012586630686465946
2022-04-21,-0.011399031639292515,-0.006994156249946778
2022-04-22,-0.017563761983756965,-0.01141636441997513
2022-04-25,-0.000337163532151854,-0.00021742344110958225
2022-04-26,-0.013054724660525081,-0.008639053165280106
2022-04-27,-8.292866595703506e-05,-5.444569930216477e-05
2022-04-28,0.013098923405200098,0.008853514244368735
2022-04-29,-0.018771554637569417,-0.013547219359570133
2022-05-02,6.210579985447499e-05,4.4468904309145614e-05
2022-05-03,0.004294735052649294,0.00306429376643574
2022-05-04,0.017116392737724345,0.012915122633747113
2022-05-05,-0.016708850589994165,-0.013252148474620088
2022-05-06,-0.0024398412041613565,-0.0019214896774852035
2022-05-09,-0.015511316494253843,-0.012708683678762338
2022-05-10,-0.0006193169633799823,-0.0005034057015119073
2022-05-11,-0.003140995723173129,-0.002536195526525003
2022-05-12,-0.0008289020872816994,-0.0006640105421329928
2022-05-13,0.009290428211123799,0.007530839707466062
2022-05-16,0.00017634237825833634,0.00014182544290185277
2022-05-17,0.008091891409241641,0.006551676689769585
2022-05-18,-0.016513511535284405,-0.014007924444095033
2022-05-19,-0.0011877939194592112,-0.000999679407550272
2022-05-20,0.0003380529837918705,0.0002823131020921001
2022-05-23,0.008138714632464676,0.006846023524964354
2022-05-24,-0.000442221704142509,-0.00036904197755214006
2022-05-25,0.004296050509474819,0.003572587388123534
2022-05-26,0.008692696507909388,0.007290274903198709
2022-05-27,0.010298959829338693,0.00876190133642473
2022-05-31,-0.005584471364591327,-0.004742153413913464
2022-06-01,-0.003107509042932736,-0.0026224948986963716
2022-06-02,0.008446543375963662,0.007177879354887838
2022-06-03,-0.0061305218464935,-0.005206612211207684
2022-06-06,0.0003844189810881784,0.0003239213844624537
2022-06-07,0.0057486955197778074,0.00483880387482686
2022-06-08,-0.006141147587608554,-0.005166235901928625
2022-06-09,-0.01087458424323476,-0.009289207686467982
2022-06-10,-0.011072754964927248,-0.009605678924842936
2022-06-13,-0.019756306146825674,-0.01840936601896876
2022-06-14,-0.0038590074409713985,-0.0035743026029067043
2022-06-15,0.005252760374776076,0.004861923000692278
2022-06-16,-0.012676461253300478,-0.011984599372717479
2022-06-17,-0.0019729155680832263,-0.0018509250774769138
2022-06-21,0.009220305408059341,0.008759830529174492
2022-06-22,-0.00025519753143631035,-0.0002405468555660573
2022-06-23,0.002191673852731814,0.0020529778554103455
2022-06-24,0.011459760623477809,0.010972293147137867
2022-06-27,-0.0005013271101467731,-0.00047620748690158223
2022-06-28,-0.005664043403059105,-0.005366114014690158
2022-06-29,-0.0007632044410856439,-0.0007173490118841145
2022-06-30,-0.00279423463983197,-0.0026081094743953875
2022-07-01,0.005938999654868313,0.00554665241442483
2022-07-05,-0.00394193477303226,-0.0036609012224825023
2022-07-06,-0.0008901797944921189,-0.0008201969649100091
2022-07-07,0.005475684936463343,0.005041810617897752
2022-07-08,-0.001619316215264368,-0.0014795952546070783
2022-07-11,-0.0035463714227288346,-0.0032206270584996632
2022-07-12,-0.0031471337631393754,-0.00283921772927958
2022-07-13,-0.0010798488340891445,-0.0009665382565695257
2022-07-14,-0.004359490345966373,-0.003881931792567962
2022-07-15,0.007776461236143049,0.006968380243461624
2022-07-18,-0.0024742899268837904,-0.0022012730362213134
2022-07-19,0.01118074085574565,0.010147545918839698
2022-07-20,0.0012778233269410493,0.0011511939258804602
2022-07-21,0.004576360434013916,0.0041099561031768365
2022-07-22,-0.0017044169224500897,-0.0015192193249570604
2022-07-25,0.0020342198986927178,0.0018007864365782507
2022-07-26,-0.00422782134918212,-0.0037246107271983546
2022-07-27,0.009154970575633168,0.008146961508420569
2022-07-28,0.007050500281528995,0.006289572884221097
2022-07-29,0.006364594079939091,0.006364594079939091
2022-08-01,0.0002240764398762236,0.0002240764398762236
2022-08-02,-0.004385969412370944,-0.003866980846770879
2022-08-03,0.00506684402984552,0.004454776611726782
2022-08-04,-0.0007807403121480124,-0.0006810952193922733
2022-08-05,-0.0021205356393586786,-0.0018369616991781505
2022-08-08,0.0020108045150338443,0.001729500858150614
2022-08-09,-0.0006501033969841704,-0.0005547881810344926
2022-08-10,0.00810029650021305,0.006947709228844349
2022-08-11,0.00038930649532833186,0.0003312761156622993
2022-08-12,0.008310661961675993,0.007109561692612206
2022-08-15,0.00023926065596731693,0.00020306350091016257
2022-08-16,0.0018588471113403617,0.0015659122518438238
2022-08-17,-0.004100009940248112,-0.0034398296580484566
2022-08-18,0.0019295976777375713,0.0016069901957219091
2022-08-19,-0.0064345289106626565,-0.0053641542383292395
2022-08-22,-0.009142074073255459,-0.00769350207259776
2022-08-23,0.0005689492268750296,0.0004750414681936002
2022-08-24,0.0017085997987574975,0.0014160941978626509
2022-08-25,0.0072536833539727655,0.006026102442524254
2022-08-26,-0.013767987167009709,-0.011807800676479883
2022-08-29,-0.0020724618458919705,-0.0017647646647603636
2022-08-30,-0.0066957256796040315,-0.0057058307353532785
2022-08-31,-0.0045164991927376325,-0.0038324987682455173
