Date,s_base,s_regime
2023-09-08,0.9802617962420197,0.5881570777452118
2023-09-11,0.9843454244157234,0.590607254649434
2023-09-12,0.9913049772235399,0.594782986334124
2023-09-13,0.999195515952663,0.5995173095715978
2023-09-14,0.9955585652254743,0.5973351391352846
2023-09-15,0.9870863577680661,0.5922518146608395
2023-09-18,0.9948548967109409,0.5969129380265644
2023-09-19,1.0006302997940524,0.6003781798764314
2023-09-20,1.0025374396066589,0.6015224637639952
2023-09-21,0.9638903856522807,0.5783342313913683
2023-09-22,0.9712487500559558,0.5827492500335734
2023-09-25,0.9788701441144364,0.5873220864686618
2023-09-26,0.9576866726339809,0.5746120035803884
2023-09-27,0.9649514221625038,0.5789708532975023
2023-09-28,0.970695918188325,0.582417550912995
2023-09-29,0.9753449868242178,0.5852069920945306
2023-10-02,0.9673186575280439,0.5803911945168263
2023-10-03,0.9615958579701425,0.5769575147820853
2023-10-04,0.9640301691520744,0.5784181014912445
2023-10-05,0.9691077746850714,0.5814646648110428
2023-10-06,0.9644688479903948,0.5786813087942368
2023-10-09,0.9515997625722853,0.5709598575433711
2023-10-10,0.9530535417460462,0.5718321250476276
2023-10-11,0.9569971328213988,0.5741982796928392
2023-10-12,0.9486529226121014,0.5691917535672608
2023-10-13,0.9528347015162697,0.5717008209097618
2023-10-16,0.9513722717514221,0.5708233630508532
2023-10-17,0.9584527503001309,0.5750716501800784
2023-10-18,0.9502486953895101,0.5701492172337059
2023-10-19,0.9458609666627313,0.5675165799976388
2023-10-20,0.9416795390040085,0.565007723402405
2023-10-23,0.9479511080053795,0.5687706648032277
2023-10-24,0.9442470268197035,0.566548216091822
2023-10-25,0.9358092374007657,0.5614855424404593
2023-10-26,0.9407648090287734,0.564458885417264
2023-10-27,0.9420546520453602,0.5652327912272161
2023-10-30,0.9357496374321637,0.5614497824592982
2023-10-31,0.9392061133625852,0.563523668017551
2023-11-01,0.9373703507191591,0.5624222104314954
2023-11-02,0.8904279037156759,0.5342567422294056
2023-11-03,0.8896784495453366,0.5338070697272019
2023-11-06,0.8959037981415727,0.5375422788849435
2023-11-07,0.9028960064468736,0.5417376038681241
2023-11-08,0.9098972037870445,0.5459383222722267
2023-11-09,0.9070930648306423,0.5442558388983854
2023-11-10,0.899502576865197,0.5397015461191181
2023-11-13,0.9066675464439974,0.5440005278663984
2023-11-14,0.8613538005725563,0.5168122803435338
2023-11-15,0.8682134143113862,0.5209280485868317
2023-11-16,0.87511538911161,0.525069233466966
2023-11-17,0.8807071381549132,0.5284242828929478
2023-11-20,0.8859838493260774,0.5315903095956465
2023-11-21,0.8930358451715815,0.5358215071029488
2023-11-22,0.8991096891529285,0.539465813491757
2023-11-24,0.9061961383644517,0.543717683018671
2023-11-27,0.9133451949187245,0.5480071169512346
2023-11-28,0.9201199907104065,0.5520719944262439
2023-11-29,0.9273718211550213,0.5564230926930127
2023-11-30,0.933165261784223,0.5598991570705337
2023-12-01,0.9277201376551342,0.9277201376551342
2023-12-04,0.9285815116751112,0.5571489070050667
2023-12-05,0.9335085087975943,0.9335085087975943
2023-12-06,0.9409169223671997,0.9409169223671997
2023-12-07,0.9468441256514563,0.9468441256514563
2023-12-08,0.9543676563543768,0.9543676563543768
2023-12-11,0.9609107378783944,0.9609107378783944
2023-12-12,0.9682602555317714,0.9682602555317714
2023-12-13,0.9298770069656812,0.9298770069656812
2023-12-14,0.9315027089730487,0.9315027089730487
2023-12-15,0.9352902288544107,0.9352902288544107
2023-12-18,0.9417343894553432,0.9417343894553432
2023-12-19,0.9430605103087579,0.9430605103087579
2023-12-20,0.9201362233939031,0.9201362233939031
2023-12-21,0.9202083582524981,0.9202083582524981
2023-12-22,0.92730024323759,0.92730024323759
2023-12-26,0.9321432606844023,0.9321432606844023
2023-12-27,0.9389011992217908,0.9389011992217908
2023-12-28,0.945113016712303,0.945113016712303
2023-12-29,0.950068689177222,0.950068689177222
2024-01-02,0.9574156097962501,0.9574156097962501
2024-01-03,0.9585810227866854,0.9585810227866854
2024-01-04,0.9622471280661807,0.9622471280661807
2024-01-05,0.9698839708624546,0.9698839708624546
2024-01-08,0.9698059548265939,0.9698059548265939
2024-01-09,0.9724902214099272,0.9724902214099272
2024-01-10,0.9801798070747668,0.9801798070747668
2024-01-11,0.9866574137461405,0.9866574137461405
2024-01-12,0.9943283521723738,0.9943283521723738
2024-01-16,0.9843078967615168,0.9843078967615168
2024-01-17,0.9834413890708491,0.9834413890708491
2024-01-18,0.9896294103510183,0.9896294103510183
2024-01-19,0.991243695030009,0.991243695030009
2024-01-22,0.9990127199773892,0.9990127199773892
2024-01-23,1.006536443071364,1.006536443071364
2024-01-24,1.0110056629220905,1.0110056629220905
2024-01-25,1.0087855878373735,1.0087855878373735
2024-01-26,1.0167274859859823,1.0167274859859823
2024-01-29,1.016989010593545,1.016989010593545
2024-01-30,1.024479457943863,1.024479457943863
2024-01-31,1.0077030322687797,1.0077030322687797
2024-02-01,0.9845322315951668,0.9845322315951668
2024-02-02,0.9922715861631503,0.9922715861631503
2024-02-05,0.9794521943540064,0.9794521943540064
2024-02-06,0.9835512993484787,0.9835512993484787
2024-02-07,0.9891781824313386,0.9891781824313386
2024-02-08,0.9969326205868326,0.9969326205868326
2024-02-09,1.004737218087362,1.004737218087362
2024-02-12,1.0116179985590485,1.0116179985590485
2024-02-13,0.9772182596293362,0.5863309557776016
2024-02-14,0.9773107828650044,0.5863864697190025
2024-02-15,0.9661532960418826,0.9661532960418826
2024-02-16,0.9713560554210886,0.9713560554210886
2024-02-20,0.9775628055648751,0.586537683338925
2024-02-21,0.9838880187940203,0.5903328112764121
2024-02-22,0.9774542473913461,0.5864725484348077
2024-02-23,0.9845768426995621,0.9845768426995621
2024-02-26,0.9867230682425321,0.9867230682425321
2024-02-27,0.9943616863126068,0.9943616863126068
2024-02-28,1.0022683496206368,0.601361009772382
2024-02-29,1.0087218680890764,1.0087218680890764
2024-03-01,1.0102974465303998,1.0102974465303998
2024-03-04,1.0182539826800614,1.0182539826800614
2024-03-05,1.022575890056224,0.6135455340337345
2024-03-06,1.0264044955919012,0.6158426973551406
2024-03-07,1.0260542721663843,0.6156325632998305
2024-03-08,1.0321502667967544,0.6192901600780525
2024-03-11,1.0402567036367372,0.6241540221820422
2024-03-12,1.048328990633605,0.628997394380163
2024-03-13,1.0561233600513587,0.6336740160308151
2024-03-14,1.0568795765949694,0.6341277459569815
2024-03-15,1.060910690530037,0.6365464143180222
2024-03-18,1.0662910682326572,0.6397746409395942
2024-03-19,1.0711556030182456,0.6426933618109473
2024-03-20,1.0713120298677292,1.0713120298677292
2024-03-21,1.0790432317140528,1.0790432317140528
2024-03-22,1.0836290288910653,1.0836290288910653
2024-03-25,1.0907306741444964,1.0907306741444964
2024-03-26,1.0979549295722075,1.0979549295722075
2024-03-27,1.0772544461759845,1.0772544461759845
2024-03-28,1.0852892156356169,1.0852892156356169
2024-04-01,1.0892227873225977,0.6535336723935585
2024-04-02,1.093481316699909,0.6560887900199452
2024-04-03,1.102101859347672,0.661261115608603
2024-04-04,1.0907147453122408,0.6544288471873445
2024-04-05,1.0894213914833937,0.6536528348900361
2024-04-08,1.0981019016284148,0.6588611409770487
2024-04-09,1.1060685222590592,0.6636411133554355
2024-04-10,1.0750970190300373,0.6450582114180222
2024-04-11,1.0826450371346834,0.64958702228081
2024-04-12,1.0488123559397124,0.6292874135638274
2024-04-15,1.0428141241443412,0.6256884744866047
2024-04-16,1.0456589084052283,0.627395345043137
2024-04-17,1.0539633978252387,0.6323780386951431
2024-04-18,1.06205328955366,0.6372319737321961
2024-04-19,1.0702666291916516,0.6421599775149909
2024-04-22,1.0772101240142034,0.646326074408522
2024-04-23,1.0773710168211248,0.6464226100926748
2024-04-24,1.0859549782092262,0.6515729869255357
2024-04-25,1.0911821428204944,0.6547092856922966
2024-04-26,1.0979669711546867,0.6587801826928119
2024-04-29,1.1013805743546907,0.6608283446128144
2024-04-30,1.0515542170122796,0.6309325302073677
2024-05-01,1.059914749483542,0.6359488496901251
2024-05-02,1.0636101271447318,0.638166076286839
2024-05-03,1.0614973186416496,0.6368983911849897
2024-05-06,1.0571160068897374,0.6342696041338424
2024-05-07,1.0640477014578436,0.6384286208747061
2024-05-08,1.0718500526032182,0.6431100315619309
2024-05-09,1.0645771971489688,0.6387463182893812
2024-05-10,1.0730532586407713,0.6438319551844627
2024-05-13,1.0795946139590737,0.6477567683754442
2024-05-14,1.086262723508122,0.6517576341048731
2024-05-15,1.0794250317251664,0.6476550190350997
2024-05-16,1.0859440872992163,0.6515664523795297
2024-05-17,1.0926057656328934,0.6555634593797359
2024-05-20,1.0994207976780972,0.6596524786068583
2024-05-21,1.1078732591289455,0.6647239554773673
2024-05-22,1.1034370394745927,0.6620622236847555
2024-05-23,1.0687508180455365,0.6412504908273218
2024-05-24,1.0718501018721232,0.6431100611232738
2024-05-28,1.076477456904234,0.6458864741425402
2024-05-29,1.056470244348395,0.6338821466090371
2024-05-30,1.0639102656492205,0.6383461593895323
2024-05-31,1.0477679097923867,0.628660745875432
2024-06-03,1.0543626668382458,0.6326176001029474
2024-06-04,1.0623732967330615,0.6374239780398367
2024-06-05,1.0633092641935842,0.6379855585161505
2024-06-06,1.0717663648615654,0.6430598189169392
2024-06-07,1.0649177685796025,0.6389506611477614
2024-06-10,1.0724086364654135,0.643445181879248
2024-06-11,1.080860516188048,0.6485163097128287
2024-06-12,1.0892103204679011,0.6535261922807405
2024-06-13,1.0974486662351763,1.0974486662351763
2024-06-14,1.1055780704223153,1.1055780704223153
2024-06-17,1.1111416750982919,1.1111416750982919
2024-06-18,1.1195844467266653,1.1195844467266653
2024-06-20,1.12712522814835,1.12712522814835
2024-06-21,1.1348010732727336,1.1348010732727336
2024-06-24,1.1387927949403949,1.1387927949403949
2024-06-25,1.1456577167492161,1.1456577167492161
2024-06-26,1.1498042437507947,0.6898825462504767
2024-06-27,1.15852042673358,1.15852042673358
2024-06-28,1.1607724469019183,0.6964634681411509
2024-07-01,1.1625692230379956,0.6975415338227974
2024-07-02,1.1637653661671503,0.6982592197002901
2024-07-03,1.16840927753776,0.7010455665226558
2024-07-05,1.1725950039834026,1.1725950039834026
2024-07-08,1.1802466723020522,1.1802466723020522
2024-07-09,1.1890402359531114,1.1890402359531114
2024-07-10,1.1827097488225435,1.1827097488225435
2024-07-11,1.1896435804209002,1.1896435804209002
2024-07-12,1.1929946744616837,1.1929946744616837
2024-07-15,1.2020133364918597,1.2020133364918597
2024-07-16,1.1711412326768122,1.1711412326768122
2024-07-17,1.1705728970039002,0.7023437382023401
2024-07-18,1.160845578837054,0.6965073473022324
2024-07-19,1.1505202778179915,0.6903121666907949
2024-07-22,1.1533521049603364,0.6920112629762017
2024-07-23,1.1591453010653059,0.6954871806391835
2024-07-24,1.116088113799887,0.6696528682799321
2024-07-25,1.1239726755942525,0.6743836053565514
2024-07-26,1.0996248854679906,0.6597749312807943
2024-07-29,1.1081154301210863,0.6648692580726516
2024-07-30,1.1168998807975932,0.6701399284785557
2024-07-31,1.0989637045604979,0.6593782227362986
2024-08-01,1.0936409876735722,0.6561845926041433
2024-08-02,1.0669389458511056,0.6401633675106634
2024-08-05,0.9710636532112913,0.5826381919267747
2024-08-06,0.9738483971562085,0.584309038293725
2024-08-07,0.9759372929249555,0.5855623757549733
2024-08-08,0.9381223940208472,0.5628734364125083
2024-08-09,0.9438587886172088,0.5663152731703253
2024-08-12,0.9513512457438236,0.5708107474462941
2024-08-13,0.94493795181219,0.566962771087314
2024-08-14,0.9522206640962583,0.571332398457755
2024-08-15,0.9420547069654465,0.5652328241792678
2024-08-16,0.9479366579923048,0.9479366579923048
2024-08-19,0.9494942459998164,0.9494942459998164
2024-08-20,0.9556630123714971,0.5733978074228981
2024-08-21,0.960953544761254,0.5765721268567524
2024-08-22,0.9610965205409179,0.5766579123245507
2024-08-23,0.9550011633116869,0.5730006979870121
2024-08-26,0.9626099275400448,0.5775659565240269
2024-08-27,0.9698940815143144,0.5819364489085886
2024-08-28,0.9727515453643666,0.5836509272186199
2024-08-29,0.9800830908229373,0.5880498544937623
2024-08-30,0.9827494865469495,0.5896496919281696
2024-09-03,0.961714157499014,0.5770284944994084
2024-09-04,0.9693401408011735,0.5816040844807041
2024-09-05,0.9748569686259287,0.5849141811755572
2024-09-06,0.9535453081242732,0.5721271848745638
2024-09-09,0.947118113840364,0.5682708683042184
2024-09-10,0.9544804499868368,0.572688269992102
2024-09-11,0.9617160610903099,0.5770296366541859
2024-09-12,0.9611000716348655,0.5766600429809193
2024-09-13,0.9619093465224544,0.5771456079134726
2024-09-16,0.9651005964868606,0.5790603578921163
2024-09-17,0.9725351757799976,0.5835211054679985
2024-09-18,0.9751222901660195,0.5850733740996117
2024-09-19,0.9666025433127803,0.5799615259876681
2024-09-20,0.9743036421019193,0.5845821852611516
2024-09-23,0.9798740204802646,0.5879244122881587
2024-09-24,0.9872277822605718,0.9872277822605718
2024-09-25,0.9882539442511851,0.9882539442511851
2024-09-26,0.995118651328244,0.995118651328244
2024-09-27,1.0026695623655397,0.6016017374193238
2024-09-30,1.010657532593493,0.6063945195560958
2024-10-01,1.0186316261961128,0.6111789757176675
2024-10-02,1.025378546845057,0.6152271281070341
2024-10-03,1.0286164157124256,0.6171698494274553
2024-10-04,1.0332190793892884,0.619931447633573
2024-10-07,1.0229370576988734,0.613762234619324
2024-10-08,1.0309906381830467,0.618594382909828
2024-10-09,1.0374333970577367,0.622460038234642
2024-10-10,1.0441881948662775,0.6265129169197665
2024-10-11,1.0444208560050667,0.62665251360304
2024-10-14,1.0490438619518674,0.6294263171711203
2024-10-15,1.0526993796191277,0.6316196277714766
2024-10-16,1.0553753029849395,0.6332251817909637
2024-10-17,1.061256358377935,0.636753815026761
2024-10-18,1.0681650550128765,0.6408990330077258
2024-10-21,1.0646672188093966,0.638800331285638
2024-10-22,1.0722344708774094,0.6433406825264456
2024-10-23,1.0720272469625727,0.6432163481775435
2024-10-24,1.0804469200101998,0.6482681520061198
2024-10-25,1.0841867106632133,0.6505120263979279
2024-10-28,1.0917410875160922,0.6550446525096553
2024-10-29,1.0970062214026803,0.658203732841608
2024-10-30,1.1056592174280206,0.6633955304568123
2024-10-31,1.092259197650779,0.6553555185904673
2024-11-01,1.1002858377336318,0.6601715026401791
2024-11-04,1.1090531488642363,0.6654318893185417
2024-11-05,1.0970836398434844,0.6582501839060906
2024-11-06,1.0707418662788122,0.6424451197672872
2024-11-07,1.0748734418263093,0.6449240650957855
2024-11-08,1.0774876488859617,0.6464925893315769
2024-11-11,1.0860346735032962,0.6516208041019776
2024-11-12,1.0764466871979819,0.645868012318789
2024-11-13,1.0846803433009984,0.650808205980599
2024-11-14,1.0843633625038955,0.6506180175023373
2024-11-15,1.079379043599105,0.647627426159463
2024-11-18,1.0784484353248613,0.6470690611949167
2024-11-19,1.086985064887975,0.6521910389327851
2024-11-20,1.095085679397668,0.6570514076386007
2024-11-21,1.0895442259199581,0.6537265355519748
2024-11-22,1.0934131844541652,0.6560479106724991
2024-11-25,1.1014453401648052,0.6608672040988831
2024-11-26,1.109626294331466,0.6657757765988795
2024-11-27,1.1179977805534602,0.670798668332076
2024-11-29,1.12067582684723,0.672405496108338
2024-12-02,1.1253427047684594,0.6752056228610755
2024-12-03,1.1308575634672953,0.6785145380803771
2024-12-04,1.1398109321976746,0.6838865593186048
2024-12-05,1.14582462746392,0.6874947764783521
2024-12-06,1.1538859433738367,0.692331566024302
2024-12-09,1.1507318611866686,0.6904391167120011
2024-12-10,1.1587034987754175,0.6952220992652505
2024-12-11,1.167785827301339,0.7006714963808034
2024-12-12,1.1632242160718134,0.6979345296430879
2024-12-13,1.1662229729146845,0.6997337837488107
2024-12-16,1.1732389270750234,0.7039433562450139
2024-12-17,1.1760206149815207,0.7056123689889123
2024-12-18,1.012516595238341,0.6075099571430046
2024-12-19,1.017584764664026,0.6105508587984155
2024-12-20,1.0052392941682247,0.6031435765009348
2024-12-23,1.0127951632398837,0.6076770979439301
2024-12-24,1.0077754869115731,0.6046652921469439
2024-12-26,1.0158016161057037,0.6094809696634222
2024-12-27,1.012215211610297,0.6073291269661781
2024-12-30,1.0067105691598541,0.6040263414959125
2024-12-31,1.0147213104002601,0.608832786240156
2025-01-02,1.0227679696657785,0.613660781799467
2025-01-03,1.0221799248546368,0.613307954912782
2025-01-06,1.0302700690752067,0.618162041445124
2025-01-07,1.0343220750513902,0.620593245030834
2025-01-08,1.0417971847320795,0.6250783108392477
2025-01-10,1.0312740996743377,0.6187644598046026
2025-01-13,1.0351027051277493,0.6210616230766496
2025-01-14,1.0394417090170325,0.6236650254102194
2025-01-15,1.011739745565198,0.6070438473391188
2025-01-16,1.0147477120846595,0.6088486272507957
2025-01-17,1.0180040612224783,0.6108024367334869
2025-01-21,1.0066918701309533,0.6040151220785719
2025-01-22,1.012159614108031,0.6072957684648185
2025-01-23,1.017751004515195,0.6106506027091169
2025-01-24,1.0258606953644778,0.6155164172186866
2025-01-27,1.0328508384803694,0.6197105030882216
2025-01-28,1.0400761983781635,0.624045719026898
2025-01-29,1.0474457915141628,0.6284674749084976
2025-01-30,1.0391517489428175,0.6234910493656904
2025-01-31,1.0361388906664701,0.621683334399882
2025-02-03,1.0442410538866602,0.6265446323319961
2025-02-04,1.0496924462655484,0.629815467759329
2025-02-05,1.0544117709780154,0.6326470625868091
2025-02-06,1.0627032444691569,0.6376219466814941
2025-02-07,1.0627335673808973,0.6376401404285382
2025-02-10,1.062186377645153,0.6373118265870918
2025-02-11,1.0706396187965168,0.64238377127791
2025-02-12,1.071547852122097,0.6429287112732581
2025-02-13,1.059937371170589,0.6359624227023534
2025-02-14,1.0663874549819254,0.6398324729891552
2025-02-18,1.0706244012576211,0.6423746407545726
2025-02-19,1.0786138544276662,0.6471683126565997
2025-02-20,1.0851505389740603,0.6510903233844362
2025-02-21,1.065309430021231,0.6391856580127385
2025-02-24,1.073674257824229,0.6442045546945374
2025-02-25,1.0816517074415073,0.6489910244649043
2025-02-26,1.0892507134336233,0.6535504280601739
2025-02-27,1.075269198509262,0.6451615191055571
2025-02-28,1.0494525823298604,0.6296715493979163
2025-03-03,1.038032304870071,0.6228193829220425
2025-03-04,1.0107711213989965,0.6064626728393978
2025-03-05,1.0111103972033395,0.6066662383220037
2025-03-06,0.9953205798996587,0.5971923479397951
2025-03-07,0.9978216527197007,0.5986929916318203
2025-03-10,0.973879994549486,0.5843279967296916
2025-03-11,0.9694630191648936,0.5816778114989362
2025-03-12,0.9771098585392456,0.5862659151235473
2025-03-13,0.9793487626422364,0.5876092575853418
2025-03-14,0.9471328836622666,0.5682797301973599
2025-03-17,0.940171454613666,0.5641028727681996
2025-03-18,0.9431545557950562,0.5658927334770337
2025-03-19,0.9391106400399137,0.5634663840239482
2025-03-20,0.946089704063723,0.5676538224382337
2025-03-21,0.9519686757167869,0.5711812054300721
2025-03-24,0.9404956666161779,0.5642973999697066
2025-03-25,0.9479821705856661,0.9479821705856661
2025-03-26,0.9538972645564369,0.5723383587338621
2025-03-27,0.9613907315131113,0.5768344389078668
2025-03-28,0.9492815610129137,0.5695689366077482
2025-03-31,0.9419944848191659,0.5651966908914995
2025-04-01,0.9489354866461605,0.5693612919876962
2025-04-02,0.9517224067066372,0.5710334440239823
2025-04-03,0.8048223592735979,0.5
2025-04-04,0.6248875773350883,0.5
2025-04-07,0.625946107943833,0.5
2025-04-08,0.623017693387276,0.5
2025-04-09,0.5,0.5
2025-04-10,0.5,0.5
2025-04-11,0.5,0.5
2025-04-14,0.5,0.5
2025-04-15,0.5,0.5
2025-04-16,0.5,0.5
2025-04-17,0.5,0.5
2025-04-21,0.5,0.5
2025-04-22,0.5,0.5
2025-04-23,0.5,0.5
2025-04-24,0.5,0.5
2025-04-25,0.5,0.5
2025-04-28,0.5,0.5
2025-04-29,0.5,0.5
2025-04-30,0.5,0.5
2025-05-01,0.5,0.5
2025-05-02,0.5,0.5
2025-05-05,0.5,0.5
2025-05-06,0.5,0.5
2025-05-07,0.5007327506111579,0.5
2025-05-08,0.50468951413937,0.5
2025-05-09,0.5087102844343505,0.5087102844343505
2025-05-12,0.5066446116512877,0.5
2025-05-13,0.5106675598007244,0.5
2025-05-14,0.513601884533397,0.5
2025-05-15,0.5152918982031464,0.5
2025-05-16,0.5183663215653057,0.5
2025-05-19,0.5224717638870552,0.5
2025-05-20,0.52657851692423,0.5
2025-05-21,0.5239763164795403,0.5
2025-05-22,0.5278283274593603,0.5
2025-05-23,0.5320242653561004,0.5
2025-05-27,0.5316379251111393,0.5
2025-05-28,0.5341663563113092,0.5
2025-05-29,0.5380820005404834,0.5
2025-05-30,0.5423694763157856,0.5423694763157856
2025-06-02,0.5461416768703344,0.5
2025-06-03,0.5502534211461894,0.5
2025-06-04,0.554535536844063,0.554535536844063
2025-06-05,0.5580920236538953,0.5580920236538953
2025-06-06,0.5617386360510379,0.5
2025-06-09,0.5662145197274775,0.5
2025-06-10,0.5696811983689097,0.5
2025-06-11,0.5741967401148712,0.5741967401148712
2025-06-12,0.5782059249758098,0.5782059249758098
2025-06-13,0.5809563472576367,0.5809563472576367
2025-06-16,0.5853951787958225,0.5
2025-06-17,0.5885582582296781,0.5885582582296781
2025-06-18,0.5931257852429711,0.5931257852429711
2025-06-20,0.5978442212823349,0.5978442212823349
2025-06-23,0.6006573608698964,0.6006573608698964
2025-06-24,0.6046210841737418,0.6046210841737418
2025-06-25,0.6083540980854505,0.6083540980854505
2025-06-26,0.6114121316915054,0.6114121316915054
2025-06-27,0.616277820918026,0.616277820918026
2025-06-30,0.6203963584440398,0.6203963584440398
2025-07-01,0.6239699853349034,0.6239699853349034
2025-07-02,0.6288268992281323,0.6288268992281323
2025-07-03,0.6336314918672525,0.6336314918672525
2025-07-07,0.6359340361460946,0.5
2025-07-08,0.6409298044447587,0.5
2025-07-09,0.645490857372526,0.645490857372526
2025-07-10,0.6500551888825182,0.6500551888825182
2025-07-11,0.6540098987077674,0.5
2025-07-14,0.659216696080517,0.5
2025-07-15,0.6574470873928027,0.5
2025-07-16,0.662366928609618,0.5
2025-07-17,0.6670648927370347,0.5
2025-07-18,0.6723801490754293,0.5
2025-07-21,0.6775484617577423,0.6775484617577423
2025-07-22,0.6803097371677388,0.6803097371677388
2025-07-23,0.6849460513771232,0.5
2025-07-24,0.6895377190068536,0.5
2025-07-25,0.6948012338711201,0.5
2025-07-28,0.6986039931213232,0.5
2025-07-29,0.7041698884943703,0.7041698884943703
2025-07-30,0.706800664248601,0.5
2025-07-31,0.7105835052414493,0.7105835052414493
2025-08-01,0.7135224721155964,0.7135224721155964
2025-08-04,0.7121019886379139,0.7121019886379139
2025-08-05,0.7172656525990655,0.7172656525990655
2025-08-06,0.722963761042493,0.722963761042493
2025-08-07,0.7286887213155324,0.7286887213155324
2025-08-08,0.7339964474407857,0.7339964474407857
2025-08-11,0.7390609762673804,0.7390609762673804
2025-08-12,0.7411051372321877,0.7411051372321877
2025-08-13,0.7432247921657057,0.7432247921657057
2025-08-14,0.7475023766676522,0.7475023766676522
2025-08-15,0.7531803379167603,0.7531803379167603
